Sample,Name,Tissue,Sex,Glycolysis,Oxidative_PPP,Non_oxidative_PPP,Lactate_Dehydrogenase,Pyruvate_Dehydrogenase,TCA_Cycle,Fatty_Acid_Oxidation,Fatty_Acid_Synthesis,Alanine_catabolism,Aspartate_catabolism,Leucine_catabolism,Isoleucine_catabolism,Valine_catabolism,Serine_catabolism,Glycine_catabolism,Threonine_catabolism,Methionine_catabolism,Proline_catabolism,Arginine_catabolism,Histidine_catabolism,Lysine_catabolism,Phenylalanine_catabolism,Tyrosine_catabolism,Tryptophan_catabolism,Cysteine_catabolism,Asparagine_catabolism
A94,LV_6h_F_G4,LV,Female,0.2493081053302132,0.10394807862934,0.0749697191184615,0.6712388245698238,0.0963809412942007,0.3007131502594606,0.53554909064188,0.0513175405989095,0.641876848700741,0.7077875234736407,0.2634951712145553,0.1406641183522263,0.2234056194963941,0.563048118374051,0.6906916851860436,0.1363975635115478,0.605736888382073,0.7368921910140825,0.6821391391043408,0.7257681768388695,0.3375439620814468,0.636455458083619,0.5999648495753331,0.7045367174142884,0.4485447026775765,0.1881206426038409
A95,LV_6h_F_G5,LV,Female,0.2550834176997398,0.0974061977986509,0.0692106212275519,0.4375617901120922,0.1555383353622606,0.365362354487648,0.470804858082107,0.0527091732341283,0.7439330810088737,0.6236545596115971,0.318226505984312,0.1820028248277401,0.2900775771078417,0.5619255094772757,0.7171592074444275,0.130561873982185,0.6004853280852676,0.7269998046112479,0.7933544294316193,0.7227627059387498,0.4831781472913514,0.6473783095590756,0.5717052932719253,0.9034996833729484,0.4150973695879493,0.1765863187808723
A96,PA_6h_F_G1,PA,Female,0.05,0.0650927978568473,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0977874567637677,0.1028672496964161,0.0885578330926122,0.0577812246448363,0.0619709140150107,0.1639031214617728,0.090042579542437,0.05,0.05,0.05,0.0675137654512508,0.05,0.05,0.05,0.05,0.1857495628254934
A97,PA_6h_F_G2,PA,Female,0.3623110357034144,0.7630771738097649,0.8327894813263126,0.8166404696101729,0.5568605084590076,0.4232487728220997,0.3167855168539449,0.9444676770729388,0.3710123723800133,0.0644809462739889,0.7652623993054374,0.7062556053921961,0.6642487278096603,0.0730988129187304,0.1715310299161978,0.0658246779044206,0.0974238415619786,0.1672928996712261,0.0795546575401326,0.05,0.1306361001024415,0.05,0.05,0.05,0.2323705701010392,0.2039439478785031
A98,PA_6h_F_G3,PA,Female,0.05,0.0618633419024063,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0830295501530903,0.0930155173966424,0.0796450988659468,0.0534712030247631,0.0595865178826231,0.1498402956587715,0.0859133620501532,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.179884594797526
A99,PA_6h_F_G4,PA,Female,0.05,0.0986407513526751,0.0555978524431439,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0853793890457688,0.1020502459134017,0.0853793890457688,0.0540467227408397,0.05,0.1274353776491076,0.0862010252640288,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1265860088857263
A84,H_6h_F_G4,H,Female,0.3020157731434977,0.0874057470559034,0.0607940554761858,0.8104590026630281,0.3487325386635199,0.6857779623988243,0.6568220796160857,0.2151689698670373,0.05,0.8139914349837402,0.3739503787596013,0.2151037103838034,0.2583517605517874,0.1090791275790842,0.1139759437604385,0.0687194391694039,0.0895733772665031,0.0826073964646036,0.0776672249228048,0.05,0.0965977584732781,0.05,0.05,0.05,0.2017413486352934,0.2017413486352934
A85,H_6h_F_G5,H,Female,0.2584764902814019,0.0745541739436778,0.0532214467359084,0.7608021642229685,0.4233609983836953,0.6258602140896505,0.5913160291557099,0.1959314708392942,0.05,0.6471182050207611,0.3250089280734632,0.2153880590175025,0.257221278905183,0.0901034974436072,0.1153975171326154,0.0654538316976449,0.0939792476514371,0.0783564575385614,0.0737558818171062,0.05,0.0976501044417274,0.05,0.05,0.05,0.1798774867820819,0.1798774867820819
A86,LUN_6h_F_G1,LUN,Female,0.160410700693125,0.1646919097735262,0.1101210842511804,0.2251368295140969,0.150667769933616,0.1534769189598806,0.1192388766625464,0.0857574105637042,0.0513026197736591,0.1120436953235927,0.1911608631994551,0.1670575168732474,0.1468585554037426,0.0705358892709204,0.128816801345202,0.05,0.113458899728238,0.0747039250608178,0.0988060114900826,0.05,0.0986802448552658,0.05,0.05,0.05,0.0829778807512427,0.1363453165897263
A87,LUN_6h_F_G2,LUN,Female,0.1337034545420526,0.1632459543891108,0.1138429506431966,0.1703890608754322,0.1146854650684681,0.1536725628601588,0.1337728241557119,0.0968875457006229,0.062356929836575,0.1066619337699811,0.2015725171002116,0.1467065720212344,0.1231604386061926,0.0746306479920455,0.130465062385063,0.05,0.1221025109746265,0.1080470765653875,0.1094697760744632,0.05,0.1132783165064863,0.05,0.05,0.05,0.0953642176585592,0.1344961808153207
A88,LUN_6h_F_G3,LUN,Female,0.1245419475585443,0.1397351001001525,0.0927289545900624,0.1612688669356254,0.1212411165521512,0.1410368717548423,0.1196875941470507,0.0895506643470003,0.0544609940773494,0.0814563962808592,0.1888496525226331,0.16422300563201,0.1337079422350096,0.075370368067835,0.1521941457406174,0.05,0.1357208808297453,0.0793890725654468,0.1055833751765811,0.05,0.1143440112116105,0.05,0.05,0.0506649047536607,0.0803497329280256,0.1169676332689254
A89,LUN_6h_F_G4,LUN,Female,0.1549179035736619,0.1644918581121674,0.1189718242248171,0.2204171025452471,0.1429746884068624,0.1612499945295748,0.1297720308726267,0.0831870527878777,0.05,0.1205457335226491,0.225960168107605,0.1720901386157444,0.1560069060611326,0.0713042006597527,0.1487458779113666,0.05,0.1179045218835794,0.0885676017007368,0.1050867418229276,0.05,0.1364249038813126,0.05,0.05,0.05,0.0864960464370898,0.1495134977649896
A9,LUN_6h_M_G4,LUN,Male,0.1264529852396846,0.1354330460418186,0.0916178765866636,0.1674252638949932,0.1177857722005898,0.1335669538103231,0.1095855792977782,0.0878439514927262,0.0516100721395051,0.0825012595612146,0.1720338965073506,0.1651734579301455,0.1436125831252827,0.0635616851250442,0.1518092472211274,0.05,0.1325397905948299,0.0633772625858454,0.1060084458741309,0.05,0.1244012960812027,0.05,0.05,0.05,0.0791782460399373,0.1324012290737272
A90,LUN_6h_F_G5,LUN,Female,0.1221224918696231,0.131950187721367,0.0950565452667543,0.1659194209049318,0.1271307125037404,0.1438950094215156,0.1224702534452025,0.0892777447445676,0.0562777580573482,0.0805546649567168,0.1887818182144112,0.162483173803575,0.1271930993959443,0.0676831720991691,0.1649482806784204,0.05,0.1357208808297453,0.0813324827998681,0.107182255747976,0.05,0.127149845087783,0.05,0.05,0.05,0.0817705814846115,0.1112875825197112
A91,LV_6h_F_G1,LV,Female,0.2537858336126972,0.1039450289570886,0.0751793273162949,0.5476745633853479,0.128338110793375,0.3467605789342391,0.4970943587853076,0.05,0.6902585115392462,0.7298584711216964,0.3231938693146112,0.1952875444597473,0.2937485625472635,0.6435094104841247,0.6966170113295564,0.1551701754258181,0.7826184735141637,0.7588593427400391,0.8539471033888082,0.8511604158928513,0.4302287776575611,0.7919769622181572,0.7576929596793784,0.9095342480745858,0.48047746086943,0.1910312109475434
A92,LV_6h_F_G2,LV,Female,0.2558151228935162,0.1058407445086327,0.075130471043093,0.690655153441676,0.0926727619368963,0.3101411376960763,0.5235450472727583,0.05,0.6973776279380426,0.7255931388265469,0.2779437175870293,0.16194087000968,0.2313282141051319,0.6724513916657594,0.6003632597076546,0.1596111323509595,0.8024799823375763,0.7795952716989407,0.8544573513653376,0.8040712410123502,0.3534303076564106,0.7192393347065622,0.7048710605051857,0.7952460051273863,0.471182006619932,0.1904721946671675
A93,LV_6h_F_G3,LV,Female,0.2685000995710793,0.1102166448410175,0.0776775207994971,0.6801248945111757,0.0966945731451711,0.3453783364782612,0.5643153838257459,0.0556985883991543,0.7977243090232499,0.788399441212843,0.3163836957021653,0.1509681151047911,0.2415487688846806,0.6331014892406083,0.7469745391910634,0.1448546277606082,0.6318441610839501,0.883917779189477,0.8678409223510056,0.7920850715945008,0.3909114639580899,0.7716295268371653,0.7331766643343199,0.8250618895632628,0.4738591455346657,0.1985446349329091
A72,SK_6h_M_G2,SK,Male,0.4975198387090949,0.2089246464255336,0.1292470390474063,0.7691558659235713,0.2663053713119706,0.3052314439604259,0.2491095506419806,0.2310692791866745,0.262157692185363,0.2727243043802413,0.3737838553190541,0.35168337731476,0.3374774077511805,0.0748162636761198,0.1308155184585205,0.05,0.0940381461009998,0.1137171091430824,0.1008561025972877,0.0538918428837667,0.1040580868833517,0.05,0.05,0.05,0.2048719370749211,0.1980765898111721
A73,SK_6h_M_G1,SK,Male,0.2851815303865127,0.219687102099443,0.1346746953969431,0.4396529430982905,0.218428620622623,0.226117409724928,0.1659864092542011,0.2445884801375265,0.1778330841894341,0.1629700453442036,0.2662882816137272,0.2661155478615354,0.256853912298238,0.0901758958945877,0.1376854012423022,0.0698493396487579,0.117800114040087,0.1081170528404844,0.0858754316245643,0.0685151152293004,0.1362903641589291,0.05,0.05,0.05,0.1335767039624898,0.1672470516392356
A74,SK_6h_M_G4,SK,Male,0.4238347022686037,0.1699804875458766,0.105155051395998,0.6195133839112117,0.2584655173623687,0.2783754543650894,0.2068003627469923,0.2060617068478703,0.2080881651346967,0.2677993219305931,0.3028182488997749,0.3089079270818509,0.2841786907951422,0.0736552166961547,0.1285685007761315,0.05,0.0951744254161851,0.1042303484679138,0.0953586256313464,0.0566506746734441,0.1356498080258701,0.05,0.05,0.05,0.187310950729645,0.159372137494019
A75,SK_6h_M_G5,SK,Male,0.3162406780053708,0.1982559842516787,0.1266147610889932,0.4418930840835056,0.2439240108147004,0.228501415377451,0.155966564326176,0.223994669670204,0.1837966349670811,0.2019378853594693,0.2711937133132309,0.2975286442393594,0.2577462192524689,0.0808128440489344,0.1312106886664927,0.05,0.1025536830881457,0.1001474439271529,0.0898141888202108,0.0726679169167935,0.1088812402960322,0.05,0.05,0.05,0.1607642122868171,0.1688876721733991
A76,TE_6h_M_G1,TE,Male,0.4639473275337544,0.2780170299226594,0.05,1.0,0.1587144674454562,0.1017603551852764,0.150046490694277,0.05,0.058601825641678,0.05,0.1002107550845168,0.0704034622739652,0.0679778591499701,0.0988091749441754,0.0635107987996974,0.05,0.0865372515688414,0.05,0.05,0.05,0.1682234870830863,0.05,0.05,0.05,0.05,0.223606797749979
A77,TE_6h_M_G2,TE,Male,0.4707695577522198,0.2856093677165312,0.05,0.9980141863419896,0.1588163651807264,0.1004946266451585,0.1530954826673954,0.05,0.0511275086670271,0.05,0.1029222612208747,0.0715087563941441,0.0699725023261029,0.0938331855590078,0.0646727737911311,0.05,0.0808396373374947,0.05,0.05,0.05,0.1544093158430514,0.05,0.05,0.05,0.05,0.2161954263635669
A78,TE_6h_M_G3,TE,Male,0.4628549839819035,0.2677336520172865,0.05,0.9859113490735918,0.1568731259933891,0.102406481705902,0.1486637104455301,0.05,0.05,0.05,0.1036232681428839,0.0706622386305042,0.0691586089793546,0.0993587308596719,0.0636374405980391,0.0510693526965433,0.0811630725613612,0.05,0.05,0.05,0.1403064645104297,0.05,0.05,0.05,0.05,0.223606797749979
A79,TE_6h_M_G4,TE,Male,0.4801007824256473,0.291655184355976,0.05,1.0,0.1682792283293169,0.1077312099461555,0.1578926346505226,0.0520065717971159,0.0673881237874113,0.05,0.1287890663849197,0.0852727221497913,0.0828447174160129,0.1074977761205829,0.0731985944772909,0.0530072656422858,0.0866920305032716,0.05,0.05,0.05,0.1584460728930545,0.05,0.05,0.05,0.05,0.2220302750062729
A8,LUN_6h_M_G1,LUN,Male,0.1210920913543339,0.1379786575855449,0.0941681303617932,0.1698729238788387,0.1067023727697325,0.1317988676224583,0.103682539781421,0.0920682512337514,0.0548662721959645,0.0803113406311546,0.1750842187249082,0.1434677185621468,0.1185887959143146,0.0698868154739291,0.1505237481981341,0.05,0.1325716933017053,0.0770511970744942,0.1058178090225627,0.05,0.1126486340726074,0.05,0.05,0.05,0.073675263554385,0.1277373439111094
A80,TE_6h_M_G5,TE,Male,0.4753676872745729,0.2911251542316339,0.05,0.9196699527426624,0.1690530576205241,0.1011746385033256,0.1603588376115866,0.0583079393688797,0.05,0.05,0.1068851846928467,0.0775955303933083,0.0749513615019005,0.0965788209000098,0.0705379688057051,0.0509329856902652,0.0812238097482588,0.05,0.05,0.05,0.1606999356614958,0.05,0.05,0.05,0.05,0.1990398486925051
A81,H_6h_F_G1,H,Female,0.2448371551127795,0.0767085029331954,0.0506148114864479,0.7194525321135345,0.4151746865016142,0.574153649692402,0.5174369836190749,0.1398588270796641,0.05,0.626098597604445,0.2981695489895783,0.2141442552242117,0.2527711301022255,0.0661292988017798,0.1079538159378232,0.0506591504497107,0.0916841085350323,0.0735004696874289,0.069215320728119,0.05,0.0912741973534148,0.05,0.05,0.05,0.1769319922462363,0.1769319922462363
A82,H_6h_F_G2,H,Female,0.2647948111104281,0.0806366932194093,0.0550526925785611,0.7752791954498627,0.4211263822792652,0.592961458321757,0.5560774496528973,0.1907877576406084,0.05,0.6382253927540877,0.3135092937273977,0.211192669001931,0.2531608109857324,0.0761499065272918,0.1144165854090475,0.060483594267711,0.0855475186628584,0.0738769150163081,0.0693786635497152,0.05,0.0938988880844575,0.05,0.05,0.05,0.1786372571377661,0.1786372571377661
A83,H_6h_F_G3,H,Female,0.2737756720130895,0.0862430544336742,0.0636394726590695,0.6847511503958503,0.3544588688090931,0.6067284878729028,0.5952395417577099,0.2202652992939151,0.05,0.7005736728805019,0.3252592753405693,0.203686187644506,0.2394960099683294,0.0966009483565137,0.1092511615735523,0.0683134123410677,0.0914070001072632,0.0809257373225101,0.0794931065386239,0.05,0.0817321009036737,0.05,0.05,0.05,0.187159513901979,0.187159513901979
A54,Gas_6h_M_G4,Gas,Male,0.6284651599068554,0.0658689744675978,0.0591319839967127,0.7248957882156878,0.3026474095690658,0.3476806285626482,0.2117721450895952,0.0826590696182173,0.3594828408765624,0.4937771078108589,0.2566578876666134,0.2486124663096194,0.2478505824510555,0.0580890285520891,0.1147503414143466,0.05,0.0889534160531178,0.0858998092617305,0.0892195447547435,0.05,0.0752941528277569,0.05,0.05,0.05,0.1571268767287855,0.1571268767287855
A55,Gas_6h_M_G5,Gas,Male,0.8762151974505404,0.0672158881852981,0.0642424317281573,0.955667556692594,0.2552813328835683,0.4246791730588709,0.2579659308539094,0.0980726203133383,0.4594319519099265,0.5885762175046393,0.2877171627880265,0.2637029408052025,0.2524065598155403,0.0638261053654542,0.1264657712263918,0.05,0.0910558198117065,0.0963153124900397,0.1005796966103423,0.05,0.0874631400036928,0.05,0.05,0.05,0.1715482756405087,0.1715482756405087
A6,LUN_6h_M_G3,LUN,Male,0.1545665439595224,0.1718904098777086,0.1205459713729166,0.1927053347281448,0.130543623254216,0.1619494183214316,0.1367841969580921,0.0958874844395726,0.0662280346247264,0.116809989465488,0.1811762158413673,0.1387032333440411,0.1340229985400992,0.0711233488206635,0.1506488876238109,0.05,0.1211251941815782,0.0874322033304748,0.1060805673402138,0.05,0.101520084278496,0.05,0.05,0.05,0.0922027444715807,0.136480765612332
A61,DP_6h_M_G3,DP,Male,0.2937734889216085,0.1004140965748871,0.0741819490140552,0.4231456041395609,0.4189904477548939,0.4742312851990865,0.4548534111879705,0.0959006423924244,0.2032775675073948,0.7613587509591471,0.3352812174248613,0.3421096287070393,0.3084045518182985,0.0760508088038708,0.116404768136556,0.05,0.0989930529834649,0.0917552090195263,0.092878567799079,0.05,0.1031234118051728,0.05,0.05,0.05,0.1951100652143741,0.2559177498309523
A62,DP_6h_M_G2,DP,Male,0.2228010087793598,0.1044964774049395,0.0727215526191434,0.3511146071381082,0.3269775894697155,0.4132759924074106,0.4297782968101241,0.0853255234922373,0.3790035304220603,0.7262852571602715,0.3647873648036993,0.335821775873579,0.3393587850632557,0.175387781067867,0.2533209962179221,0.079598321137954,0.2622062560826643,0.220094980415449,0.2734469541724522,0.1932363842719626,0.221436957832402,0.2048476497094349,0.1854788251199731,0.2854066093251164,0.3079111209163717,0.2270675392609441
A63,DP_6h_M_G1,DP,Male,0.3667474424866327,0.0843314439008521,0.0669845152736954,0.5691213001243906,0.3875876310458908,0.5760279695952455,0.5650642088740732,0.0944536964540881,0.2395359562354886,0.839451014111027,0.3578560073173465,0.3391708466077286,0.3430127783440163,0.0754491936442688,0.1353516965140987,0.05,0.0971997418337719,0.0979455719232017,0.09619548508067,0.05,0.1039494509114396,0.05,0.05,0.05,0.204872034952434,0.204872034952434
A64,DP_6h_M_G4,DP,Male,0.2832082753235694,0.0868775254341167,0.0661333833305495,0.4587168503944834,0.3613724028375002,0.4833347257694089,0.4368305301831344,0.0888037027443086,0.2063786139117712,0.8582802287804002,0.3175770766614854,0.3216074252621174,0.2912773193853026,0.0813991601577872,0.1181041977104748,0.05,0.101370682676147,0.0908182608512737,0.0909649186952129,0.05,0.1171948683413182,0.05,0.05,0.05,0.2071569729432731,0.2095044595080407
A65,DP_6h_M_G5,DP,Male,0.3557510223670506,0.1493621891984181,0.0999571067663887,0.5687298610826333,0.3405052606009682,0.5414041712217781,0.5342122568223445,0.1137839463558196,0.2910610349543589,0.9210397427036792,0.3975944862767887,0.3447173529070013,0.3500492495827464,0.0987926597648978,0.1414096150091353,0.0516785514084923,0.120855346139309,0.1650043385468049,0.12974589326216,0.0797409699719993,0.1075354449337872,0.071550406174032,0.0713345520615326,0.0836286683654934,0.2688288611556045,0.2673576029703746
A7,LUN_6h_M_G2,LUN,Male,0.1268168878985833,0.1434113323641582,0.0962097154314857,0.1662812489025437,0.1120774173321582,0.1421874029187668,0.1199636981097076,0.0983907412230382,0.0543771434321187,0.0817140338020427,0.1866836725753625,0.1442132816495289,0.1260434920336052,0.0667843244334294,0.151290001198979,0.05,0.1357208808297453,0.1014799235465842,0.1061843361934655,0.05,0.1307154120644178,0.05,0.05,0.05,0.0834098078136334,0.1209651172962264
A71,SK_6h_M_G3,SK,Male,0.3157436562066483,0.214676331599189,0.1337524843068687,0.5363461544601154,0.2585042910058145,0.2455950627569668,0.1912597491910184,0.285967273369038,0.1913504659521007,0.1626604700773304,0.2947699494665727,0.2888687369289516,0.2756714499021258,0.0765053903106056,0.1197122830249728,0.05,0.1111443691142744,0.0979724535870242,0.0923036673660332,0.0605538853597995,0.1139541069684836,0.05,0.05,0.05,0.1634448726712169,0.1578879476863113
A42,BAT_6h_M_G2,BAT,Male,0.5028278283144985,0.6766948770272926,0.7728923877453343,0.5581037233165154,0.8406590710893549,0.8897075949302786,0.8169175554649689,0.7041905235722997,0.111521358156851,0.05,0.466418360593742,0.3891669757962057,0.6129370087605324,0.1413031307468115,0.1775863606569163,0.0909741905372328,0.1099916545853403,0.1673193398468166,0.0560902519469842,0.05,0.0800809084058327,0.05,0.05,0.05,0.1827537981903019,0.1159243053527686
A43,BAT_6h_M_G1,BAT,Male,0.6795109466208138,0.8625864497889449,1.0,0.7854647308159328,0.6329074802350522,0.8727373209119678,0.8312839619622732,0.7855286259694231,0.1550523202188225,0.0824010671918655,0.5639025911011415,0.409822770577397,0.6176810478655991,0.1710674251100829,0.1593906363047379,0.1019342232953105,0.0940743546606161,0.1640018086938266,0.0626595648141966,0.05,0.0853082670116413,0.05,0.05,0.05,0.2379961030031082,0.1695795940246169
A44,BAT_6h_M_G4,BAT,Male,0.734734764667647,0.9553089346334532,1.0,0.8265215665449577,0.7826046500168401,0.9458894426663482,0.883279776938923,0.8091173226436829,0.1348877379611435,0.05,0.5715026819913985,0.436087487763091,0.6510372232358831,0.2032519866341532,0.1645967464715025,0.1144075087637902,0.1013278033205433,0.1808117393465072,0.0611122983296262,0.05,0.0794883112480656,0.05,0.05,0.05,0.1745968746210853,0.1286980546936177
A45,BAT_6h_M_G5,BAT,Male,0.6222176452016757,0.6403627214608968,0.8542746235374599,0.4985457707095979,0.926086458192943,0.8133350634832489,0.7213915876633871,0.6170329509702014,0.1145120311700798,0.05,0.4116551348467926,0.3348388936407037,0.5089321709637097,0.144086606202311,0.1403607553833052,0.0977903652944795,0.0968680430620891,0.128868485287804,0.0523903125361731,0.05,0.1033346121329615,0.05,0.05,0.05,0.1691545491835815,0.1059075251744237
A46,GUT_6h_M_G1,GUT,Male,0.2939396217090391,0.1819324693179622,0.2551685646065538,0.6191941239133189,0.0895994550731112,0.3859793749103602,0.2352281970648933,0.0625747855020329,0.3056216267584178,0.1111114134427532,0.0798094309737321,0.0543971810612857,0.0585258551014666,0.1998453885179871,0.1192912043969209,0.1136756835005039,0.1014120941552183,0.1462131051358947,0.5255748104785894,0.05,0.080011976711761,0.05,0.05,0.05,0.0745357006550395,0.1579065761276306
A47,GUT_6h_M_G2,GUT,Male,0.2376786439704194,0.1378595366212691,0.2053405123579852,0.5029249536806952,0.1317653555560807,0.3536819058340325,0.2104410861314539,0.0684219076666145,0.2769866314121286,0.0887857333326077,0.080648550425154,0.0562336376607469,0.0709236039330132,0.1689178907524979,0.1096190116432228,0.1037935648322926,0.1255906642112997,0.1143810705964222,0.5415166234938044,0.05,0.0821264717912544,0.05,0.05,0.05,0.0666279721035421,0.110878666801308
A48,GUT_6h_M_G3,GUT,Male,0.4133874326379133,0.1543046408395312,0.2103106815636095,0.7590619289901912,0.222360114227146,0.5331027372817219,0.2431855908589536,0.05,0.3897377990323635,0.1672453294296271,0.0767042681459332,0.05,0.0663206597255295,0.2156494378325609,0.1209999984696178,0.1262559999879852,0.1262111014643029,0.1922168981443125,0.6510297901805515,0.05,0.0755269028485913,0.05,0.05,0.05,0.0914454289261161,0.1530290770631308
A49,GUT_6h_M_G4,GUT,Male,0.2814793154232656,0.1291307112442199,0.1349683923247163,0.551888795357534,0.1453143057626643,0.3561316996581578,0.2239579975094814,0.05,0.232587714762465,0.1006220171204362,0.0777572075246583,0.0656943589385223,0.0762828467225437,0.1707601991884536,0.1051964500053656,0.3286815164730944,0.1276907306143432,0.0889407445534419,0.4573332679222059,0.05,0.0778886333294158,0.05,0.05,0.05,0.0709302534608598,0.1842300636099886
A5,H_6h_M_G5,H,Male,0.3542543032225531,0.0905357999474061,0.0595562547935549,1.0,0.3517588237149583,0.7330401156261043,0.6808095987071364,0.1566816276275887,0.0556598072580388,1.0,0.421074501166542,0.2692360551268571,0.3034663600476021,0.1012935035416118,0.1192574538786624,0.063347958848568,0.0858582464634094,0.0939214829557622,0.0788439199996407,0.05,0.0915908493167983,0.05,0.05,0.05,0.223606797749979,0.223606797749979
A50,GUT_6h_M_G5,GUT,Male,0.404974907391799,0.2145137601408329,0.2983826072428399,1.0,0.1059217521679062,0.4542876869049904,0.2435096747210976,0.0562175664582054,0.4542608705373987,0.1539125040134525,0.07288561849579,0.057230057551177,0.0637327557029784,0.2776338456681226,0.1324516360973609,0.1553717388475634,0.0939238580491682,0.1721401847152303,0.7199293367496196,0.05,0.0605835110494271,0.05,0.05,0.05,0.0877247125995441,0.1716018431785189
A51,Gas_6h_M_G1,Gas,Male,0.5529623533168728,0.0607588721036914,0.0539701509520641,0.5864486901294387,0.2650591749405314,0.3061177298302301,0.2028021230003922,0.0788689152616626,0.3348732546674723,0.2984512154639007,0.218382212923123,0.2119405090792701,0.2170233507778021,0.0573855170960476,0.1143813965460258,0.05,0.0959982976926995,0.076081299237391,0.0782949124712291,0.05,0.0993918758294784,0.05,0.05,0.05,0.1221579337300489,0.1221579337300489
A52,Gas_6h_M_G2,Gas,Male,0.5940775204749494,0.0613773704855508,0.0564638053561528,0.6719571595650827,0.2706164672057007,0.332769173455764,0.2077207922317596,0.0846433350729289,0.370972615374829,0.4475203665710693,0.2435223407846921,0.2419204325816167,0.2382108216910824,0.0580549087085862,0.1147327995138521,0.05,0.0935511524894896,0.0784006975670443,0.0874148441141444,0.05,0.107021459920622,0.05,0.05,0.05,0.1495861568747371,0.1495861568747371
A53,Gas_6h_M_G3,Gas,Male,0.776345343224905,0.0719577241744696,0.0726205002887731,1.0,0.2380241233878101,0.3501233146131441,0.207413264927536,0.0881899740627635,0.4054816958748131,0.3305588358538722,0.2795316798390055,0.2253246680673392,0.2347007885812368,0.0650864583274537,0.1265771317610309,0.05,0.0911444700822584,0.0912246085665606,0.0950308323985484,0.05,0.0793868576068728,0.05,0.05,0.05,0.1285610430600717,0.1285610430600717
A32,VF_6h_M_G2,VF,Male,0.147076382193179,0.3085463191052672,0.1449678782521998,0.4060506245915696,0.1068531618106474,0.1754245772428328,0.1982528732090256,0.0988844326186533,0.1944912693616615,0.8248122108734484,0.2663950995122062,0.1789617357816311,0.2068050498321732,0.1134251836448973,0.6493990480090844,0.05,0.1214843759945529,0.1669662659412916,0.1111399857561219,0.05,0.1555055246848576,0.05,0.05,0.05,0.5615491622504609,0.4268471986775303
A33,VF_6h_M_G3,VF,Male,0.1726110905580239,0.3374651971956071,0.1760535304364483,0.296166326071929,0.1722679318237068,0.216095853028724,0.1757160689677039,0.1656627676428889,0.2024029133933398,0.8584911601703842,0.3914467042228561,0.3522021298659039,0.3189787527967785,0.1854221272349178,0.80533641307501,0.05,0.3291779148766823,0.1337786700886393,0.103249488764292,0.05,0.1954120694536977,0.05,0.05,0.05,0.5686413558643898,0.6043589425235354
A34,VF_6h_M_G4,VF,Male,0.1411522189093399,0.2306063773126685,0.1015805126202437,0.4419547241938104,0.0954993288716806,0.1550668371473868,0.141053880975865,0.0933752788356313,0.1448347698864539,1.0,0.2233014680199222,0.1516461699236436,0.1470437037779263,0.162907800854175,0.7735224344456463,0.0526121749247677,0.1728780866852185,0.1377877802172303,0.1115273397335945,0.05,0.1946192967968906,0.05,0.05,0.05,0.5165008300466243,0.4170416034932195
A35,VF_6h_M_G5,VF,Male,0.4294300114165117,0.9692525270707908,0.786288388103092,0.8153261826188472,0.7036919926766928,0.434660989691102,0.3093137078708046,0.923995577430294,0.73661779205496,0.05,0.9048828281805608,0.7251672862354196,0.8046640553446784,0.058327308602982,0.1594177286322826,0.05,0.1174542847844445,0.2252808473640001,0.0780052347857568,0.05,0.149052411094119,0.05,0.05,0.05,0.2224138363098616,0.2044357382670507
A36,SQ_6h_M_G3,SQ,Male,0.481083233702404,0.835278414848127,0.844414686610072,0.8685361822676612,0.6928676700636819,0.478782728857676,0.4460732754514477,0.8869776451192509,0.5300403931172671,0.0622480877570649,0.810294088779166,0.6124596577394247,0.735786852992077,0.0636914080309591,0.1546477089548937,0.061112754968963,0.1054657684768929,0.1802567107313014,0.0689052345318677,0.05,0.1227128813172118,0.05,0.05,0.05,0.2125104051720297,0.2202449618972647
A37,SQ_6h_M_G2,SQ,Male,0.3626104837481456,0.6724252754730929,0.5523040631723889,0.8152836146191281,0.6352337185356278,0.4260359376648969,0.3471142285089708,0.6495299747244292,0.4797477815591107,0.1013946777813401,0.8410858439466772,0.7012050352847459,0.7748691366137969,0.0547889662212107,0.1464796585070552,0.05,0.1085564961917053,0.148074571709059,0.0802286019893307,0.05,0.1809105882473133,0.05,0.05,0.05,0.2497135794462921,0.2664494807875079
A38,SQ_6h_M_G1,SQ,Male,0.580752131855716,0.2540723135025053,0.2399401494141679,0.8771029922111203,0.3694961698767072,0.3235763195566176,0.2551064619967028,0.2460465216079607,0.2660141216882414,0.2007542569806864,0.4229599002582518,0.4059527446004786,0.4210735213581411,0.0632178524891551,0.1380893481095801,0.05,0.1003234387892133,0.1121058153325245,0.0948278058193733,0.05,0.1233099184032586,0.05,0.05,0.05,0.2126613291770494,0.2156636970518268
