Id,Reaction,External ids,template,GN_CRS2_LM,GN_CRS2_LM,GN_CRS2_LM,GN_CRS2_LM,GN_CRS2_LM,SLSQP,SLSQP,SLSQP,SLSQP,SLSQP,Type,Value,Stdev, lb,ub,Atom_mapping,Reversible
RSS,,,2283.817044284652,1578.9661997091857,1579.5514200663715,1581.0714447408757,1604.6790467745805,1604.8514603193369,1577.0428599431705,1579.511209841722,1580.6026543152952,1596.0018885029672,1603.8566217980153
Thres,,,55.75847927888702,55.75847927888702,55.75847927888702,55.75847927888702,55.75847927888702,55.75847927888702,55.75847927888702,55.75847927888702,55.75847927888702,55.75847927888702,55.75847927888702
p_value,,,0.0,1.2788845172061074e-305,9.611831544833581e-306,4.577870786222126e-306,4.533963611743e-311,4.167967413711e-311,3.269150240492093e-305,9.802297983103197e-306,5.754614906093233e-306,3.133396079572667e-309,6.7739278571356e-311
Id,Reaction,External ids,template,GN_CRS2_LM,GN_CRS2_LM,GN_CRS2_LM,GN_CRS2_LM,GN_CRS2_LM,SLSQP,SLSQP,SLSQP,SLSQP,SLSQP,Type,Value,Stdev, lb,ub,Atom_mapping,Reversible
r1_hk,Glc+ATP-->G6P,(kegg:R02848),58.76292340320653,46.1924466479245,45.15027972308326,46.81070659760842,48.9743408949495,45.10408404014934,46.265953896706044,45.15378215135897,46.87981861208881,47.35019794559677,48.88809725306645,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r2_pgi,G6P-->F6P,(kegg:R00771f),50.889992315866444,42.24726377430365,40.094538188765995,42.046366783958774,40.74307721412919,38.06644875908876,42.29509857827765,40.10111881160286,42.15447611641703,39.66552364722921,40.823918446520096,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r3_pgi,F6P-->G6P,(kegg:R00771r),42.50993680107344,27.5756098949094,28.08244119022568,29.486117672468335,32.565715925097805,28.483726603372602,27.61688314730135,28.08279988690715,29.48893359596957,29.636121154798712,32.62651566317509,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r4_pfk,F6P+ATP-->FBP,(kegg:R00756),97.23456318443266,198.05268455494564,199.8705472575602,199.98344965445546,196.91773705800748,197.250539754674,198.13317343133556,199.8758863108556,200.00000000571634,196.99273538880496,196.84726668473826,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r5_fba,FBP-->DHAP+GAP,(kegg:R01068f),95.19845734746642,138.3837557211896,132.42898738026292,135.57519541818874,145.39148208277115,109.13523349205167,138.39235697993735,132.43312239027523,135.55207042925136,110.58508108909251,145.3977924685573,free,1.0,1.0,0.0,200.0,ABCDEF-->CBA+DEF,no
r6_fba,DHAP+GAP-->FBP,(kegg:R01068r),62.717870414889695,109.97428495506513,106.33378530452345,107.1211206209771,118.61573626913817,82.39257930530627,109.92874348277648,106.33332572460706,107.10222703924953,83.53038944270172,118.64504125801899,free,1.0,1.0,0.0,200.0,CBA+DEF-->ABCDEF,no
