Id,Reaction,External ids,template,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,Type,Value,Stdev, lb,ub,Atom_mapping,Reversible
r1007_SubsAla,SubsAla-->Ala,(kegg:SubsAla),7.483606753614254,49.998227599652296,24.335149995385564,49.9999531540293,49.99990024708438,49.999999999926786,34.65437278830484,25.985969006371533,49.99999999999966,49.99999368829367,49.99999148008192,free,10.0,1.0,0.0,50.0,ABC-->ABC,no
r1008_SubsSer,SubsSer-->Ser,(kegg:SubsSer),26.140656394670003,49.99451636839902,49.989353885694584,49.952380807062724,49.99992266344583,50.0,49.99975139066663,49.99999998937665,49.99999999996945,49.99995488374569,49.999333309100166,free,10.0,1.0,0.0,50.0,ABC-->ABC,no
r1009_SubsUridine,SubsUridine-->Uridine,(kegg:SubsUridine),8.046815548399621,5.186871821605209,5.104367376370959,4.205398981979144,5.315092948415867,4.9595255686730155,4.397925906559607,4.645158026083365,4.991255845891146,4.921333916295168,5.382996558375041,fitting,5.0,1.0,0.0,10.0,ABCDEFGHI-->ABCDEFGHI,no
r1010_SubsR5P,SubsR5P-->R5P,(kegg:SubsR5P),6.110696445645381,5.05267600274,5.213014119896734,5.048225361373426,4.95396133546317,5.002048730937236,4.975223643663885,4.666593931602208,5.401231078817808,5.266364709159944,5.119443829243366,fitting,5.0,1.0,0.0,10.0,ABCDE-->ABCDE,no
r1011_SubsGlcCn,SubsGlcCn-->GlcCn,(kegg:SubsGlcCn),50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,fixed,50.0,1.0,0.0,100.0,ABCDEF-->ABCDEF,no
r1013_SubsLacCn,SubsLacCn-->LacCn,(kegg:SubsLacCn),46.541834588160214,0.023950067890382343,0.001382861174079153,49.99832197260832,1.3749486002585627,49.934318225276115,40.26695249881635,49.99951540696395,2.7708197707820545,1.1909384810005008,49.99800318103655,free,1.0,1.0,0.0,50.0,ABC-->ABC,no
r1015_GlcPeri_bbb,GlcPeri-->GlcCn,(kegg:GlcExchange)),481.2306474779642,999.9999858837991,999.9982653888062,999.9999999623399,1000.0,999.8886438929732,94.69653395066172,999.9994504022574,999.9940240319823,115.51611930339993,17.81329627904005,free,0.0,1.0,0.0,1000.0,ABCDEF-->ABCDEF,no
r1016_GlcCn_bbb,GlcCn-->GlcPeri,(kegg:GlcExchange)),393.23907591032213,990.9488281941932,931.0337279726008,981.2962955612774,906.2245883665125,913.6784268678584,87.12260775175378,964.8261210939054,966.4054098123645,61.35415352490544,0.0,free,0.0,1.0,0.0,1000.0,ABCDEF-->ABCDEF,no
r1017_LacPeri_bbb,LacPeri-->LacCn,(kegg:LacExchange)),263.19590476829046,495.39665167373903,809.0851488911026,990.5220071594977,721.6885165244305,259.7598632702136,461.31904955582763,926.6369805431777,854.8835996632398,368.7568444350642,272.38555575703265,free,0.0,1.0,0.0,1000.0,ABC-->ABC,no
r1018_LacCn_bbb,LacCn-->LacPeri,(kegg:LacExchange)),493.79088765018855,346.30581149952434,735.7169221819088,1000.0,781.3273454608811,493.79088765018855,475.06010143448805,998.9157719918865,992.7607004347032,292.1914704287178,147.4963693293338,free,0.0,1.0,0.0,1000.0,ABC-->ABC,no
r0001_Glc_liver_ex,GlcPeri-->Glcliver,(kegg:Glc_liver_uptake),77.14857714084452,131.73516864948613,51.12391311488413,94.24953226561173,74.92767660458598,42.33665305387947,46.483058019674004,168.346493197103,150.73677074900047,67.54710484987993,55.00303732525357,free,1.0,1.0,0.0,500.0,ABCDEF-->ABCDEF,no
r0002_CO2_liver_ex,CO2-->CO2inliver,(kegg:CO2_liver_uptake),325.99456252898443,0.00018041968610305048,4.472462933335919e-08,12.976772986093977,90.39149349533602,38.907622220700205,3.0636474292837192,975.9079987515513,618.2491544069935,0.0018817484427131603,270.7880484215997,free,1.0,1.0,0.0,1000.0,A-->A,no
r0003_Lac_liver_ex,LacPeri-->Lacliver,(kegg:Lac_liver_uptake),754.2393637650266,806.3455800623626,202.28990957076238,49.56519834018526,548.2652913716117,945.6961156322052,7.055824590135227,61.34998389961709,98.2298561559037,96.4283671561329,93.24600516307126,free,1.0,1.0,0.0,1000.0,ABC-->ABC,no
r0004_AcCOAmit_liver_ex,AcCOAmit-->AcCOAmitliver,(kegg:AcCOAmit_liver_uptake),93.57200847317233,16.006722021463872,1.2659922313594478,0.010851079182600643,198.69544547209298,199.07778902961184,199.99999999836905,39.31069658999172,64.38080267862694,195.25344408737587,199.9999999999988,free,1.0,1.0,0.0,200.0,AB-->AB,no
r0005_Gly_liver_ex,Gly-->DHAPliver+{0.6}NADHliver,(kegg:Gly_liver_uptake),41.31071921931857,0.02377343829880374,62.75011316434609,99.99875143682186,99.99841924060843,35.7805616765952,21.493965948366622,99.99931008496219,99.99957952922023,99.99893557667684,3.621212272264529e-06,free,1.0,1.0,0.0,100.0,ABC-->ABC,no
r0006_Gln_liver_ex,Gln-->Glnliver,(kegg:Gln_liver_uptake),110.48321586989906,65.86662647545967,87.45326116896469,199.99026168438257,49.67120861712226,199.9999627356417,81.81342418850488,126.7907910415691,125.01461285288025,199.99998158032713,196.04869621499006,free,1.0,1.0,0.0,200.0,ABCDE-->ABCDE,no
r0007_Ala_liver_ex,Ala-->Alaliver,(kegg:Ala_liver_uptake),99.36145064567532,51.81341939388312,1.0089706847793423e-12,199.9977132807535,199.99912586236263,199.9999962447032,199.85421310243225,199.99999881777035,199.99999077431426,133.06572748838914,199.99924155802807,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0008_Ser_liver_ex,Ser-->Serliver,(kegg:Ser_liver_uptake),77.50469414572459,0.0009713276824498962,0.0026055651499632404,137.5225150634081,199.9650767492132,133.94894807292187,115.9730161425787,199.99999498861274,182.51966136666806,199.9999991619535,6.105693728386541e-11,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0009_Uridine_liver_ex,Uridine-->Uridineliver,(kegg:Uridine_liver_uptake),5.1851209159247915,9.999975362933156,9.992997633869976,6.753529903858528,8.101321288144412,7.603348062004933,6.9599935693565484,8.040320254989744,6.634370934405034,3.594326459054674,6.269741643518266,free,1.0,1.0,0.0,10.0,ABCDEFGHI-->ABCDEFGHI,no
r0010_R5P_liver_ex,R5P-->R5Pliver,(kegg:R5P_liver_uptake),28.529369016382645,18.04371828515116,11.108260615981383,4.872505636153495,28.7923825319549,11.984816522468746,0.21333909214030555,6.7196071518878995,41.707761682048954,12.501133524388539,12.5635752430763,free,1.0,1.0,0.0,50.0,ABCDE-->ABCDE,no
r0011_Glc_liver_ex,Glcliver-->GlcPeri,(kegg:Glc_liver_excretion),51.594502055874266,29.887132482102416,0.8577845322189694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r0012_CO2_liver_ex,CO2inliver-->CO2,(kegg:CO2_liver_excretion),317.47595582111967,0.0,0.0,0.0,10.256171837936641,0.0,0.0,500.0,39.83137364178864,0.13011613208250092,0.0,free,1.0,1.0,0.0,500.0,A-->A,no
r0013_Lac_liver_ex,Lacliver-->LacPeri,(kegg:Lac_liver_excretion),808.537018140714,850.8594819514427,248.6393053924045,0.0,592.9066393845899,1000.0,19.89442686105726,0.0,0.0,0.0,106.89662459961735,free,1.0,1.0,0.0,1000.0,ABC-->ABC,no
r0014_AcCOAmit_liver_ex,AcCOAmitliver-->AcCOAmit,(kegg:AcCOAmit_liver_excretion),82.60807541945528,4.634222109488501,0.0,37.35075998177835,200.0,197.80660877619798,200.0,0.0,0.0,200.0,177.67557269762483,free,1.0,1.0,0.0,200.0,AB-->AB,no
r0015_Gly_liver_ex,DHAPliver-->Gly,(kegg:Gly_liver_excretion),3.62553439112412,73.40707436313983,5.876670707039011e-05,75.59492185972465,83.16689903233487,0.008551168457870517,0.008269083552022494,110.8054122085257,169.76445729141005,145.94883067707627,19.30550141634285,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0016_Gln_liver_ex,Glnliver-->Gln,(kegg:Gln_liver_excretion),70.39632058337699,0.0,0.0,190.21362610154227,33.18804817812263,155.04394553807907,3.7338554627707374,200.0,200.0,172.68947221238224,200.0,free,1.0,1.0,0.0,200.0,ABCDE-->ABCDE,no
r0017_Ala_liver_ex,Alaliver-->Ala,(kegg:Ala_liver_excretion),48.59105762351054,0.0,0.38504964093525884,156.80508391913634,127.95133973461583,129.00152191488985,185.6017492923056,200.0,121.92327713610823,200.0,50.02232108710304,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0018_Ser_liver_ex,Serliver-->Ser,(kegg:Ser_liver_excretion),27.518957189698497,30.708898259190317,30.39753781094967,111.30020552648125,165.98969801339473,78.11844330375496,38.72944183155907,131.27671253679065,200.0,173.73920466726966,3.133043916336176,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0019_Uridine_liver_ex,Uridineliver-->Uridine,(kegg:Uridine_liver_excretion),2.1743401433649745,9.518707793209035,9.462878418634388,6.916196104985929,7.310853872977953,6.542707716220892,3.7266887042805283,5.192924395545386,6.122611069921968,3.933275924186537,5.488460786458397,free,1.0,1.0,0.0,10.0,ABCDEFGHI-->ABCDEFGHI,no
r0020_R5P_liver_ex,R5Pliver-->R5P,(kegg:R5P_liver_excretion),18.05531903345161,18.469106701465435,0.013370975834585092,0.0,35.66208493600662,0.0,5.868262703384545,3.742669088691171,50.0,18.02882992871867,10.24634381801383,free,1.0,1.0,0.0,50.0,ABCDE-->ABCDE,no
r0031_G6P_liver_BIO,G6Pliver-->G6PBiomassliver,(kegg:BiomassG6P_liver),4.273263303238799,3.6589129649686427,25.635983496229642,68.85115061739405,0.001118381541807878,22.647522006309877,11.161410917582302,41.978997702794345,5.207135224194829,6.81063099250423e-08,12.970249101712625,free,1.0,1.0,0.0,100.0,nd,no
r0032_UMP_liver_BIO,UMPliver-->UMPBiomassliver,(kegg:BiomassUMP_liver),5.380221371870164,3.1382589412574404,3.2568017144703987,1.5797551487831925,3.1457418346097796,3.349210381824655,5.338772540564609,5.19589353966137,2.5155108520384815,0.7317577782229812,2.835427927287,free,1.0,1.0,0.0,20.0,nd,no
r0033_DHAP_liver_BIO,DHAPliver-->DHAPBiomassliver,(kegg:BiomassDHAP_liver),0.9089369904939425,9.049391334424154,8.74570416871251,19.0272934617131,18.796970429314513,2.554796736748172,14.943362410095613,16.98384782187444,9.185889016058972,8.64358624614102,7.371880981585484,free,1.0,1.0,0.0,20.0,nd,no
r0034_Ser_liver_BIO,Serliver-->SerBiomassliver,(kegg:BiomassSer_liver),14.063756290727492,20.0,20.0,20.0,16.509383135578602,20.0,12.170736137552781,20.0,19.01205299802971,20.0,12.278112116092716,free,1.0,1.0,0.0,20.0,nd,no
r0035_Ala_liver_BIO,Alaliver-->AlaBiomassliver,(kegg:BiomassAla_liver),19.468448405990017,14.223477304598404,20.0,16.389644501443897,20.0,20.0,20.0,20.0,20.0,20.0,3.1087472449983355,free,1.0,1.0,0.0,20.0,nd,no
r0036_Asp_liver_BIO,Aspliver-->AspBiomassliver,(kegg:BiomassAsp_liver),16.845534562823424,0.022543199909155653,2.9853370880572037,0.25041992602097274,1.4311430381117853,13.1683046824506,19.681171851266157,7.587591018690464,19.205542743294565,0.004147649805528841,0.9113263070701718,free,1.0,1.0,0.0,20.0,nd,no
r0037_Glu_liver_BIO,Gluliver-->GluBiomassliver,(kegg:BiomassGlu_liver),13.796466759553937,9.669359634642184,19.99434500308396,0.00023792632887875698,14.651993709822762,19.974500499589055,19.859411908264917,6.825560353821004,19.985763135426907,3.009617318716778,19.99834793231082,free,1.0,1.0,0.0,20.0,nd,no
r0038_Gln_liver_BIO,Glnliver-->GlnBiomassliver,(kegg:BiomassGln_liver),19.427925617104123,3.3501306279009047,1.3976480275673855,18.077201127607754,3.445908516048727,20.0,3.859995010844737,20.0,20.0,7.697115594570347,20.0,free,1.0,1.0,0.0,20.0,nd,no
r0039_FA_liver_BIO,AcCOAcytliver+{2}NADPHliver-->FABiomassliver,(kegg:BiomassFA_liver),47.42018419272467,49.97939693776992,49.98096254497269,34.274947628529375,49.466243198060276,49.98339260029805,48.38700971703761,49.89593106473668,44.38453873728228,49.77569352309548,26.345617867825236,free,1.0,1.0,0.0,50.0,nd,no
r0040_ATP_liver_BIO,ATPliver-->ATPBiomassliver,(kegg:BiomassATP_liver),236.11518935291934,974.5596654801409,517.165084890322,633.9009195752129,423.9514316965716,19.525532396198756,945.933355589644,528.175543333442,562.9214800230975,50.38109509664616,309.67056139820386,free,1.0,1.0,0.0,1000.0,nd,no
r0041_NADPH_liver_BIO,NADPHliver-->NADPHBiomassliver,(kegg:BiomassNADPH_liver),49.6700426224586,127.16677609090036,0.009333439885367056,131.56287353671854,236.74081034935492,27.91264233340074,252.92542453265986,305.83127258455096,202.00161027813897,202.687070940551,148.82866096664767,free,1.0,1.0,0.0,1000.0,nd,no
r0042_AcAsp_liver_BIO,AcAspliver-->AcAspBiomassliver,(kegg:BiomassAcAsp_liver),1.2752274775013812,2.2472208031975045,4.995374274000821,3.363309110422522,3.0266677593488414,4.944912061649596,4.795074628269923,0.5047445268190562,4.1395712809301894,0.0012643159895544868,4.154913064316855,free,1.0,1.0,0.0,5.0,nd,no
r0043_CO2_liver_BIO,CO2inliver-->CO2Biomassliver,(kegg:BiomassCO2_liver),97.9713858192782,154.14723144914663,112.23107390059775,123.94483793215497,243.9878912287722,97.72100477389402,191.7346792839457,828.2369857264189,745.2065639148047,51.231855541548,355.25521136590544,free,1.0,1.0,0.0,1000.0,nd,no
r0060_hk_liver,Glcliver+ATPliver-->G6Pliver,(kegg:R02848),126.29732116190887,101.84803616738373,250.03186406295035,95.25996004004747,274.4381932044417,196.3319309398293,51.57086452632984,349.5376519935136,343.6185998239195,68.079919934399,240.12750239462733,free,1.0,1.0,0.0,500.0,ABCDEF-->ABCDEF,no
r0061_pgi_liver,G6Pliver-->F6Pliver,(kegg:R00771f),318.5888638831142,499.99894778180055,20.809381497841272,0.0032158005342211027,466.79463436134745,1.273080388841663e-05,166.57442885170795,443.6498910097032,467.7906771210014,500.0000000000771,0.003631459720594421,free,1.0,1.0,0.0,500.0,ABCDEF-->ABCDEF,no
r0062_pgi_liver,F6Pliver-->G6Pliver,(kegg:R00771r),346.54337581691505,488.92775452784554,0.0,78.80923120419581,500.0,17.277204308899144,186.05413887483894,500.0,500.0,494.95296610123614,79.4601035007793,free,1.0,1.0,0.0,500.0,ABCDEF-->ABCDEF,no
r0063_pfk_liver,F6Pliver+ATPliver-->FBPliver,(kegg:R00756),363.14502623768345,158.74738899768727,499.9999666738084,0.003081258716456148,218.36803433803843,499.999626200979,11.880933869195577,499.99996379152566,499.9998502671646,499.9904621864958,80.16619154995192,free,1.0,1.0,0.0,500.0,ABCDEF-->ABCDEF,no
r0065_fba_liver,FBPliver-->DHAPliver+GAPliver,(kegg:R01068f),155.1112134190912,172.1200481823381,499.99995877585684,0.010855513032014485,323.79887339953996,499.9940933670329,443.094148812156,499.9999999998861,499.99771185466363,499.9999998237464,84.375944465278,free,1.0,1.0,0.0,500.0,ABCDEF-->CBA+DEF,no
r0066_fba_liver,DHAPliver+GAPliver-->FBPliver,(kegg:R01068r),144.83910328679005,105.02515482130812,471.06459679167807,7.2605500246121615,291.0662743460581,486.1629055370662,431.21321494296046,434.1194124117927,420.5783886681303,457.68518776807366,82.6641867600467,free,1.0,1.0,0.0,500.0,CBA+DEF-->ABCDEF,no
r0067_tpi_liver,DHAPliver-->GAPliver,(kegg:R01015f),493.73127965844947,0.0011571906274134847,499.9999923776239,498.126841603804,30.76714883244109,136.52979715018378,18.423268323914822,499.99999813611726,108.29979932038138,0.0008243568252019884,475.0343789285154,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0068_tpi_liver,GAPliver-->DHAPliver,(kegg:R01015r),446.6829216884477,15.338956088862696,417.06028016451864,500.0,0.0,89.48139554882765,0.0,461.9093604934619,107.83124291209717,12.279493647692856,500.0,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0069_gapdh_liver,GAPliver-->m3PGliver+NADHliver+ATPliver,(kegg:R01061f),361.7322683333953,499.9979607880507,499.99999999999704,499.9968263793948,499.99768273904067,499.9999988819705,499.67700333417923,499.9978062439344,499.9992970404889,499.9987517746126,499.99927347007736,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0070_gapdh_liver,m3PGliver+NADHliver+ATPliver-->GAPliver,(kegg:R01061r),285.29848919804147,420.2290162717185,384.0619355595443,473.3415188411302,403.52895250705046,423.56621974661664,453.69247919490556,334.9112327239907,364.2970944129055,451.32871993139156,482.6690219631856,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0071_peph_liver,m3PGliver-->PEPliver,(kegg:R01512f),237.91918225589654,467.68742717591647,438.91834384917246,499.999947825683,499.9997923570775,499.99966676924845,455.00325016291833,499.99999999996913,499.9980255833975,499.9987939322521,474.8052685508532,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0072_peph_liver,PEPliver-->m3PGliver,(kegg:R01512r),186.83001357240292,500.0,500.0,491.06677178245866,463.07105702216796,438.72691904557024,500.0,402.3454408077787,430.9557721035143,473.01020886030096,500.0,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0073_pk_liver,PEPliver-->Pyrliver+ATPliver,(kegg:R00200),153.47116956948304,127.23291198650836,4.263487350055897,115.27953744178834,199.955326274179,199.99992691196329,155.5515630329728,127.05705762187719,199.99999397850186,199.9999996668927,150.60115498003697,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0074_pyrdh_liver,Pyrliver-->AcCOAmitliver+CO2inliver+NADHliver,(kegg:R01196),75.73235031136865,70.05743862330559,54.16256100909716,95.58884641809948,112.91333694322293,93.53860378437207,120.24967150354496,144.6842361511748,115.19636549600466,79.95257822793471,84.06661110496964,free,1.0,1.0,0.0,200.0,ABC-->BC+A,no
r0075_cs_liver,AcCOAmitliver+Oxaliver-->Citliver,(kegg:R00351),86.6962833650857,81.42993853528085,55.428553240456594,58.24893751550369,111.60878241531593,94.80978403778587,120.24967150191405,183.99493274116648,179.57716817463165,75.20602231531058,106.39103840734359,free,1.0,1.0,0.0,200.0,AB+CDEF-->FEDBAC,no
r0077_idh_liver,Citliver-->aKGliver+CO2inliver+NADHliver,(kegg:R00709f),443.6379689181629,29.223733152162083,499.9999998856929,499.99878637527854,499.999999974532,499.99999633731323,499.8305735186154,499.9999999880232,499.9999999999205,499.9941627094214,499.9998302293332,free,1.0,1.0,0.0,500.0,ABCDEF-->ABCDE+F,no
r0078_idh_liver,aKGliver+CO2inliver+NADHliver-->Citliver,(kegg:R00709r),405.6370972233033,0.020412357848673145,499.54778346420983,479.3881055987267,440.8841285166252,460.11851696147505,432.76298636200886,366.40574283841244,368.94694184350135,474.56509823319584,424.1093227541317,free,1.0,1.0,0.0,500.0,ABCDE+F-->ABCDEF,no
r0079_akgdh_liver,aKGliver-->Sucliver+CO2inliver+ATPliver+NADHliver,(kegg:R01197),44.86337460472368,82.05045700723,66.51348455979641,12.309877305455446,57.50112967103492,44.86299607381172,121.427748963231,33.5594878373588,16.08190787387249,42.032840930883346,31.940855757880755,free,1.0,1.0,0.0,200.0,ABCDE-->BCDE+A,no
r0081_sdh_liver,Sucliver-->Fumliver+{0.6}NADHliver,(kegg:R02164f),139.30339130842782,443.2720422681365,436.11624575601024,460.4150392445503,490.2685663775739,448.95690650515076,121.427748963231,160.69493772954453,31.69057216657146,173.84848054599487,484.9669229746837,free,1.0,1.0,0.0,500.0,ABCD-->ABCD,no
r0082_sdh_liver,Fumliver+{0.6}NADHliver-->Sucliver,(kegg:R02164r),94.44001670370413,361.2215852609065,369.60276119621386,448.10516193909484,432.767436706539,404.09391043133905,0.0,127.13544989218573,15.608664292698972,131.81563961511154,453.02606721680297,free,1.0,1.0,0.0,500.0,ABCD-->ABCD,no
r0083_fh_liver,Fumliver-->Malliver,(kegg:R01082f),300.30236765085283,392.3013079461293,499.99999999890065,499.99914465740125,57.50112967103492,499.99999743176727,121.427748963231,499.9148184505045,499.99999999888024,42.032840930883346,499.98765566746033,free,1.0,1.0,0.0,500.0,ABCD-->ABCD,no
r0084_fh_liver,Malliver-->Fumliver,(kegg:R01082r),255.43899304612916,310.25085093889936,433.48651543910427,487.6892673519458,0.0,455.13700135795557,0.0,466.3553306131457,483.9180921250078,0.0,468.0467999095796,free,1.0,1.0,0.0,500.0,ABCD-->ABCD,no
r0085_mdh_liver,Malliver-->Oxaliver+NADHliver,(kegg:R00343f),566.5856727911143,373.36124412144306,39.74525223130373,38.37643360350573,0.0033000531656028897,0.0007233546532310342,0.0026306303245036133,1.260359741195316e-05,0.0016517469497117077,900.0,32.24002934707581,free,1.0,1.0,0.0,1000.0,ABCD-->ABCD,no
r0086_mdh_liver,Oxaliver+NADHliver-->Malliver,(kegg:R00343r),562.5323452693215,291.2792157397834,6.212287978725554,0.0,22.571772524186585,4.103620386802405,38.25939225653036,80.50585466650547,16.301356659162458,1000.0,0.0,free,1.0,1.0,0.0,1000.0,ABCD-->ABCD,no
r0087_MAL_liver_ex,Malliver-->Malcytliver,(kegg:MAL_cyt),838.5328834138387,999.9258547689669,999.9999999954432,973.9286655408346,959.045411333102,0.0006275212672639495,973.9479426797716,0.00030229499560974205,0.004228985847266387,0.00039402306923008723,997.2097985203853,free,1.0,1.0,0.0,1000.0,ABCD-->ABCD,no
r0088_MAL_liver_ex,Malcytliver-->Malliver,(kegg:MAL_cyt),836.9000969978873,1000.0,993.2879429025539,1000.0,1000.0,0.0,1000.0,26.157667451793976,17.88653742740372,18.60209285840466,1000.0,free,1.0,1.0,0.0,1000.0,ABCD-->ABCD,no
r0089_mdh_liver_cyt,Malcytliver-->Oxacytliver+NADHliver,(kegg:OXA_cyt),941.0146384786032,104.74191995520813,999.9999989470178,973.9286655408346,959.045411333102,436.8668228615246,973.9479426797716,0.00821221031269559,0.0007981197995228229,4.235850248335282e-07,997.2097985203853,free,1.0,1.0,0.0,1000.0,ABCD-->ABCD,no
r0090_mdh_liver_cyt,Oxacytliver+NADHliver-->Malcytliver,(kegg:OXA_cyt),939.3818520626518,104.81606518624122,993.2879418541286,1000.0,1000.0,436.8661953402573,1000.0,26.165577367111062,17.883106561355977,18.601699258920455,1000.0,free,1.0,1.0,0.0,1000.0,ABCD-->ABCD,no
r0091_pc_liver,Pyrliver+CO2inliver+ATPliver-->Oxaliver,(kegg:R00344),155.1869612827399,111.66767782891866,36.25973243819187,120.00809341712954,292.47860875199916,203.11271485514604,358.5064331281199,280.10079602473047,321.54167702058714,318.11829711565247,229.35695247853823,free,1.0,1.0,0.0,500.0,ABC+D-->ABCD,no
r0092_pck1_liver,Oxacytliver-->PEPliver,(kegg: R00431cyto),29.837995446542315,47.22571713529436,50.981000050569996,6.210771893432419,4.725237073607211,34.52714540307411,0.5483128700544988,13.802477209030837,5.292936564875845,30.099139794599676,20.589943010913274,free,1.0,1.0,0.0,200.0,ABCD-->ABC,no
r0093_pck2_liver,Oxaliver-->PEPliver,(kegg:R00431mito),72.5440054394471,112.31976767529748,14.36414345031345,100.13558950513158,158.30135386566224,104.20003378521099,200.0,15.600021220655929,125.66480393374275,142.9122748003419,155.20594341827046,free,1.0,1.0,0.0,200.0,ABCD-->ABC,no
r0094_fbp_liver,FBPliver-->F6Pliver,(kegg:R00762),352.87291610538233,91.65249563665728,471.0646046896296,7.2527757702966,185.6354352845565,486.16843837101226,0.0,434.11937620343235,420.5805270806313,457.67565013082304,78.45443384472063,free,1.0,1.0,0.0,500.0,ABCDEF-->ABCDEF,no
r0095_g6pc_liver,G6Pliver-->Glcliver,(kegg:R00303),100.74324607693862,0.0,199.76573548028517,1.0104277744357428,199.5105165998557,153.99527788594983,5.087806506655839,181.19115879641052,192.88182907491904,0.5328150845190741,185.12446506937377,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r0099_mae_liver,Malliver-->Pyrliver+CO2inliver+NADPHliver,(kegg:R00216),39.177260666979336,0.042573856603397076,26.268463214328918,0.00477816111510343,121.02419080895385,48.96526558469363,185.7365679096652,140.2226950570652,50.26392122764169,160.63453976621878,2.491027890419602,free,1.0,1.0,0.0,200.0,ABCD-->ABC+D,no
r0101_g6pdh_liver,G6Pliver-->m6PGliver+NADPHliver,(kegg:R00835),49.23532371553229,87.1179299484601,3.8207635885942466,104.20439705187927,108.13192386169675,36.96632262566486,54.80135712522271,182.71760448460552,177.73895840380425,62.50007088293269,121.48926026459965,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r0102_pgd_liver,m6PGliver-->Ru5Pliver+CO2inliver+NADPHliver,(kegg:R01528),49.23532371553229,87.1179299484601,3.8207635885942466,104.20439705187927,108.13192386169675,36.96632262566486,54.80135712522271,182.71760448460552,177.73895840380425,62.50007088293269,121.48926026459965,free,1.0,1.0,0.0,200.0,ABCDEF-->BCDEF+A,no
