Id,Reaction,External ids,template,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,Type,Value,Stdev, lb,ub,Atom_mapping,Reversible
RSS,,,170.4887384876738,6.67667028089102,7.9416400547903105,8.627001091370886,10.79164954551519,12.880346490280528,13.578998530597072,13.819462692467736,14.81362682576838,21.20155313736742,32.30323127265592
Thres,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
p_value,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Id,Reaction,External ids,template,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,Type,Value,Stdev, lb,ub,Atom_mapping,Reversible
r1018_LacCn_bbb,LacCn-->LacPeri,(kegg:LacExchange)),331.26073474711256,437.68672015049674,0.0,0.016567226510632693,0.0,60.15320677352619,0.0,752.6929466426905,129.3708957010021,366.5124756474583,959.3978093578698,free,0.0,1.0,0.0,1000.0,ABC-->ABC,no
r0001_Glc_liver_ex,GlcPeri-->Glcliver,(kegg:Glc_liver_uptake),221.12995247350926,246.90255592534714,175.99478743528795,64.96326104973724,211.179645848345,280.42480990955187,142.44298193182686,114.2355924487218,132.2655413149786,282.49950796126507,201.17814863740938,free,1.0,1.0,0.0,500.0,ABCDEF-->ABCDEF,no
r0002_CO2_liver_ex,CO2-->CO2inliver,(kegg:CO2_liver_uptake),822.5312553096369,1.29634145196178e-06,83.10436262085796,0.006160806687603326,121.77829150865841,676.355471079379,147.50577342348453,906.6351448488288,999.9990675605616,706.8755588035749,0.5230176368302182,free,1.0,1.0,0.0,1000.0,A-->A,no
r0003_Lac_liver_ex,LacPeri-->Lacliver,(kegg:Lac_liver_uptake),538.1750855427474,968.1310169848537,1.8418062875512362,5.145999857177458,922.2869487508364,325.68179360709496,95.6134074587552,62.515895354790295,86.93187513777923,754.1654358438336,11.817735737601339,free,1.0,1.0,0.0,1000.0,ABC-->ABC,no
r0004_AcCOAmit_liver_ex,AcCOAmit-->AcCOAmitliver,(kegg:AcCOAmit_liver_uptake),32.34287279821831,199.94645610930556,184.22192312507812,144.57968442529005,199.88177019242815,174.26696176083286,199.99987770558315,1.1758233426917286e-06,199.9991261131675,199.99953786248756,163.3030509636348,free,1.0,1.0,0.0,200.0,AB-->AB,no
r0005_Gly_liver_ex,Gly-->DHAPliver+{0.6}NADHliver,(kegg:Gly_liver_uptake),3.5144184201021744,99.99687840425145,63.38026003568666,99.84483230602291,99.92659898520105,50.49261403468222,99.99253850056948,99.9992098249486,99.9982559545424,79.90328078693301,45.60119116036935,free,1.0,1.0,0.0,100.0,ABC-->ABC,no
r0006_Gln_liver_ex,Gln-->Glnliver,(kegg:Gln_liver_uptake),150.15058656596466,52.77609872858125,199.99960699542305,199.99999999992536,172.2764500546133,199.99999789486571,176.66452391065218,174.11696112127947,114.37040400232479,188.37748831828276,116.45411966198827,free,1.0,1.0,0.0,200.0,ABCDE-->ABCDE,no
r0007_Ala_liver_ex,Ala-->Alaliver,(kegg:Ala_liver_uptake),131.44696536963946,52.40696930167542,199.9861755164785,29.266809018278764,199.99875678627046,0.003955054974966288,199.998813079295,199.99995854996808,199.99932011508355,46.36000045646614,46.799102587215074,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0008_Ser_liver_ex,Ser-->Serliver,(kegg:Ser_liver_uptake),58.01403982212176,199.85548118978005,150.8247371722287,199.99891835156166,6.673321450989533e-09,199.99999627189536,14.163321921610759,182.40164572198358,199.9992297358737,170.11781680817276,88.75187661106062,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0009_Uridine_liver_ex,Uridine-->Uridineliver,(kegg:Uridine_liver_uptake),4.974563066434364,8.470263637083427,6.686461138989657,3.8190351564182485,8.027898248253571,5.01258743242915,3.9144465421851287,6.485273238488148,3.1015122902930443,2.5159589374972526,8.300262937722763,free,1.0,1.0,0.0,10.0,ABCDEFGHI-->ABCDEFGHI,no
r0010_R5P_liver_ex,R5P-->R5Pliver,(kegg:R5P_liver_uptake),30.79015973791172,6.220516982435591,30.602989326196223,46.42064788525376,49.30471620089145,24.87582462212156,18.775582300842018,37.63663922273532,24.810220168867545,46.23723040482169,39.78338411681935,free,1.0,1.0,0.0,50.0,ABCDE-->ABCDE,no
r0011_Glc_liver_ex,Glcliver-->GlcPeri,(kegg:Glc_liver_excretion),154.93955825408722,199.35429395380768,0.0,0.0,193.69147519808183,200.0,119.15071956953715,0.0,31.184159891476323,159.12055444462422,0.0,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r0012_CO2_liver_ex,CO2inliver-->CO2,(kegg:CO2_liver_excretion),165.15768222292073,0.0,110.12447131042876,0.0,0.0,0.0,15.027799114578489,500.0,276.29883222943965,500.0,0.0,free,1.0,1.0,0.0,500.0,A-->A,no
r0013_Lac_liver_ex,Lacliver-->LacPeri,(kegg:Lac_liver_excretion),445.3582777222297,1000.0,57.52755331303409,69.69365965288802,1000.0,232.86498578657717,0.0,0.0,0.0,657.0950748708374,0.0,free,1.0,1.0,0.0,1000.0,ABC-->ABC,no
r0014_AcCOAmit_liver_ex,AcCOAmitliver-->AcCOAmit,(kegg:AcCOAmit_liver_excretion),54.995286045143935,172.46466477803375,200.0,200.0,175.91056461895144,200.0,172.13117489011566,26.348881541102738,139.65062537163175,184.0871098584787,200.0,free,1.0,1.0,0.0,200.0,AB-->AB,no
r0015_Gly_liver_ex,DHAPliver-->Gly,(kegg:Gly_liver_excretion),29.629469013642165,67.2801802401732,79.02388715774669,31.963765253640076,44.46544885780577,74.44101287619378,70.89116112061322,77.49139239905003,96.96009681389683,151.57143886316294,199.99498564811051,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0016_Gln_liver_ex,Glnliver-->Gln,(kegg:Gln_liver_excretion),115.81767037669755,0.0,177.94480349846268,171.23885475636328,200.0,173.91064449180675,200.0,200.0,200.0,200.0,59.15084991124627,free,1.0,1.0,0.0,200.0,ABCDE-->ABCDE,no
r0017_Ala_liver_ex,Alaliver-->Ala,(kegg:Ala_liver_excretion),192.3693161708248,0.0,24.81261896281476,0.0,2.9057590148394623,44.27842180247907,135.5229699698701,119.15913014526495,121.44839383877655,0.0,0.0,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0018_Ser_liver_ex,Serliver-->Ser,(kegg:Ser_liver_excretion),22.776362327083493,182.78787935542275,200.0,142.07710033226175,0.0,164.5934874559666,0.0,200.0,193.35140709134203,200.0,200.0,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0019_Uridine_liver_ex,Uridineliver-->Uridine,(kegg:Uridine_liver_excretion),2.75500047995657,6.438025802928124,3.7151678731232716,3.417332933967782,8.236466241795162,4.234001658648246,3.975412970129323,5.493730614748955,3.5770321705832346,1.2767900101772829,8.156321460895743,free,1.0,1.0,0.0,10.0,ABCDEFGHI-->ABCDEFGHI,no
r0020_R5P_liver_ex,R5Pliver-->R5P,(kegg:R5P_liver_excretion),6.4389216741050515,0.0,33.356071755384775,49.025011939029255,24.53197553110573,0.0,0.0,50.0,50.0,50.0,50.0,free,1.0,1.0,0.0,50.0,ABCDE-->ABCDE,no
r0031_G6P_liver_BIO,G6Pliver-->G6PBiomassliver,(kegg:BiomassG6P_liver),3.321795298654777,32.945743787787684,77.27991377872874,0.004480492678851533,0.010315662063476339,19.418392759109267,12.214120144079303,7.565859050373547e-11,4.831690603168681e-13,22.483807701302354,26.900473001055914,free,1.0,1.0,0.0,100.0,nd,no
r0032_UMP_liver_BIO,UMPliver-->UMPBiomassliver,(kegg:BiomassUMP_liver),5.099873633952482,4.596243129403163,5.039644563233935,1.6276095587199997,2.036913841798942,2.321335157052566,1.238043612087612,2.875633200989128,0.3510918315788487,2.0826133741151143,2.457532725947445,free,1.0,1.0,0.0,20.0,nd,no
r0033_DHAP_liver_BIO,DHAPliver-->DHAPBiomassliver,(kegg:BiomassDHAP_liver),4.711092513605404,0.015564571883273662,5.154572306418603,20.0,15.641998559697624,6.883167757900743,0.020940150959692747,5.77532851408025,2.7096579731635373,2.700654936880677,10.817922331156225,free,1.0,1.0,0.0,20.0,nd,no
r0034_Ser_liver_BIO,Serliver-->SerBiomassliver,(kegg:BiomassSer_liver),8.231525452867285,18.41678926680131,20.0,20.0,10.627967981470487,8.549075308223035,11.001718055815878,20.0,17.658851775477604,18.446577844177426,0.0,free,1.0,1.0,0.0,20.0,nd,no
r0035_Ala_liver_BIO,Alaliver-->AlaBiomassliver,(kegg:BiomassAla_liver),3.352115946318784,19.97974168239348,18.27192874767718,19.81376866232145,5.625914872233167,20.0,20.0,20.0,20.0,6.250063423472825,0.0,free,1.0,1.0,0.0,20.0,nd,no
r0036_Asp_liver_BIO,Aspliver-->AspBiomassliver,(kegg:BiomassAsp_liver),15.051710809433523,2.787950841978649,6.071349083546422,0.7771178476452425,10.455791764075558,13.934244979579546,14.535084247047656,14.306898563987305,5.806989936882239,2.325464717397135,3.030376366635923,free,1.0,1.0,0.0,20.0,nd,no
r0037_Glu_liver_BIO,Gluliver-->GluBiomassliver,(kegg:BiomassGlu_liver),14.371804425471112,16.807934217815607,16.176673947754594,19.996013238408523,9.377222127581433,10.88328910814647,19.270335949912862,19.999426172479275,19.99272460879581,18.97190418565185,1.1400003125295939,free,1.0,1.0,0.0,20.0,nd,no
r0038_Gln_liver_BIO,Glnliver-->GlnBiomassliver,(kegg:BiomassGln_liver),10.242205112199207,7.855971128902841,2.93735307495181,5.88262694788591,20.0,5.487157643315666,20.0,3.8955376992144553,20.0,20.0,16.56014812984833,free,1.0,1.0,0.0,20.0,nd,no
r0039_FA_liver_BIO,AcCOAcytliver+{2}NADPHliver-->FABiomassliver,(kegg:BiomassFA_liver),39.35755272133104,49.64606280263419,49.59504308156407,47.0563876259939,15.768608056890992,38.20929666148717,28.893254296866147,43.936998302318294,44.27916015741636,44.59889873659035,49.99581387637088,free,1.0,1.0,0.0,50.0,nd,no
r0040_ATP_liver_BIO,ATPliver-->ATPBiomassliver,(kegg:BiomassATP_liver),960.0237327060875,610.2456573331311,994.9956689225538,533.8574842017651,999.752382303072,711.7153542849073,793.5945370096201,815.1586953553074,793.6042189601866,999.8686586178253,999.8567053901781,free,1.0,1.0,0.0,1000.0,nd,no
r0041_NADPH_liver_BIO,NADPHliver-->NADPHBiomassliver,(kegg:BiomassNADPH_liver),198.10693341385132,29.041088125729765,158.43134167095437,91.09674626318659,91.41196928318685,279.15076919106735,10.46066959523052,362.26104182380993,36.52535920956899,5.526441263015158e-05,67.23484212193048,free,1.0,1.0,0.0,1000.0,nd,no
r0042_AcAsp_liver_BIO,AcAspliver-->AcAspBiomassliver,(kegg:BiomassAcAsp_liver),0.8525766537767554,3.012433038999092,4.7009382349938384,3.4512670292181773,1.1613755445013845,0.9155948625645449,0.20349394703686896,4.329438453555715,4.161769616787506,4.725890034345251,4.918196767289239,free,1.0,1.0,0.0,5.0,nd,no
r0043_CO2_liver_BIO,CO2inliver-->CO2Biomassliver,(kegg:BiomassCO2_liver),872.6623956275005,130.84425817523254,346.22233077535645,207.66416404543475,311.3295788963246,873.4395327751685,242.2835794137588,667.1866326809812,747.5431812362788,270.697116256336,267.62296301388824,free,1.0,1.0,0.0,1000.0,nd,no
r0060_hk_liver,Glcliver+ATPliver-->G6Pliver,(kegg:R02848),263.60710803981397,47.54826197153946,283.9871999532229,126.46128534332945,17.48817065026316,280.42480990955187,208.47420747393463,302.09638558038273,101.0813814235023,151.96563496189714,203.02744698036372,free,1.0,1.0,0.0,500.0,ABCDEF-->ABCDEF,no
r0061_pgi_liver,G6Pliver-->F6Pliver,(kegg:R00771f),12.084074128228355,0.025804808680312874,0.00040599297523868927,485.97497580270965,0.0067489177525317245,8.75431460656273e-08,11.009084654986786,456.07739826616233,499.99994697750253,75.09657108734473,499.99996181459846,free,1.0,1.0,0.0,500.0,ABCDEF-->ABCDEF,no
r0062_pgi_liver,F6Pliver-->G6Pliver,(kegg:R00771r),24.410213206655992,35.520107105205994,13.266756169212508,500.0,72.55310633494277,12.309801593556639,0.0,500.0,472.4807441255095,0.0,359.53910133647145,free,1.0,1.0,0.0,500.0,ABCDEF-->ABCDEF,no
r0063_pfk_liver,F6Pliver+ATPliver-->FBPliver,(kegg:R00756),465.8987933836614,499.72509360615027,499.9690688556433,499.999999426387,255.07877906787675,499.9999090163175,499.9999999992177,499.9998700595359,499.9999146571146,499.99982161416625,499.99994256588286,free,1.0,1.0,0.0,500.0,ABCDEF-->ABCDEF,no
r0065_fba_liver,FBPliver-->DHAPliver+GAPliver,(kegg:R01068f),393.5129382189248,499.7445802455868,499.99249209854565,499.9805152213255,109.39893499004752,499.99977352252444,499.9809097586552,499.99980163938903,499.99995482989505,499.9938636378999,499.9965782503564,free,1.0,1.0,0.0,500.0,ABCDEF-->CBA+DEF,no
r0066_fba_liver,DHAPliver+GAPliver-->FBPliver,(kegg:R01068r),341.39530062033447,499.40332776380234,441.8189822039559,463.90318384241334,106.91097824734767,447.87671243166733,477.27473855431253,447.98190815458054,440.7835606255639,410.7690520932083,345.34464575494576,free,1.0,1.0,0.0,500.0,CBA+DEF-->ABCDEF,no
r0067_tpi_liver,DHAPliver-->GAPliver,(kegg:R01015f),223.07361784397287,297.6725858185457,97.0927804232583,151.47146349470205,411.4449874663873,499.99977542119285,499.9922034483681,68.75038239662646,499.9996597567051,499.99999979475587,0.000524874538928799,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0068_tpi_liver,GAPliver-->DHAPliver,(kegg:R01015r),201.7821233525282,264.63019974456637,59.717469957147344,67.51306506340742,369.1378791559903,478.7082809297482,448.2055950150292,0.0,440.45476438489163,485.1440012631749,10.560309198025521,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0069_gapdh_liver,GAPliver-->m3PGliver+NADHliver+ATPliver,(kegg:R01061f),302.3474769863476,51.30141594491888,499.9802279586271,499.96752718963955,499.9186715354002,499.9999663410431,499.99776824384304,499.99978566469963,499.9999265407561,499.98396530919985,499.99979054456935,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0070_gapdh_liver,m3PGliver+NADHliver+ATPliver-->GAPliver,(kegg:R01061r),196.71645655780367,0.0,368.71147756251304,354.8806195913316,417.6064494023583,394.36897946030587,419.6564453314835,331.26126217394165,365.3900412884423,388.83903500425384,348.8121063640035,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0071_peph_liver,m3PGliver-->PEPliver,(kegg:R01512f),15.383712895816736,64.09625839857756,102.80891983352751,118.87459853076359,390.70214962669144,478.36163741034284,499.9999999996148,499.99994418787264,491.33909061595534,0.0009365148022766334,478.91055618359627,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0072_peph_liver,PEPliver-->m3PGliver,(kegg:R01512r),36.87332340320193,71.55968670015237,140.5072948354698,82.63712900487509,337.4579923511694,500.0,480.10559623188294,479.6642057761836,500.0,53.83863352300965,500.0,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0073_pk_liver,PEPliver-->Pyrliver+ATPliver,(kegg:R00200),166.8055885059136,117.50655053808356,12.093374639777878,70.81909821274748,180.91444488640008,189.4516462019908,199.9998742354346,199.34667472792535,199.99873801695458,155.9092799801742,12.728061714560095,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0074_pyrdh_liver,Pyrliver-->AcCOAmitliver+CO2inliver+NADHliver,(kegg:R01196),152.1138216846404,70.25827732224758,153.4095062071927,125.34231902198951,114.47486459139333,154.35707888763767,144.94877707295748,184.19846262702777,132.6639656634444,141.50725220902436,127.89735604176128,free,1.0,1.0,0.0,200.0,ABC-->BC+A,no
r0075_cs_liver,AcCOAmitliver+Oxaliver-->Citliver,(kegg:R00351),129.4614084377148,97.74006865351946,137.63142933227076,69.92200344727958,138.44607016487,128.62404064847053,172.817479888425,157.84958226174837,193.01246640498016,157.4196802130332,91.20040700539612,free,1.0,1.0,0.0,200.0,AB+CDEF-->FEDBAC,no
r0077_idh_liver,Citliver-->aKGliver+CO2inliver+NADHliver,(kegg:R00709f),221.68545146906018,195.1302211590758,499.99999999988603,499.99624573402883,242.59539189402125,499.99958839203816,499.9999073267131,499.99999968315683,499.99973132883923,499.9917903867712,499.9993738905502,free,1.0,1.0,0.0,500.0,ABCDEF-->ABCDE+F,no
r0078_idh_liver,aKGliver+CO2inliver+NADHliver-->Citliver,(kegg:R00709r),132.43417240645317,150.04864834718964,416.6645519841732,480.5818969419613,121.07930533054362,410.50043926761936,356.2791756821912,390.4168541772825,355.4281946980629,391.8968989446736,463.71297752881424,free,1.0,1.0,0.0,500.0,ABCDE+F-->ABCDEF,no
r0079_akgdh_liver,aKGliver-->Sucliver+CO2inliver+ATPliver+NADHliver,(kegg:R01197),98.9701857142038,73.19376619374898,86.27622448996681,22.29685384933519,64.41531449050947,99.2180557760156,81.11491960526129,59.805142755460075,18.949216024305358,57.50047557472857,75.88951767010003,free,1.0,1.0,0.0,200.0,ABCDE-->BCDE+A,no
r0081_sdh_liver,Sucliver-->Fumliver+{0.6}NADHliver,(kegg:R02164f),142.988673332022,288.07728482792857,261.07792814116806,495.7687895033794,324.3222748392984,221.18286547063803,428.5340798143254,85.84367468761627,126.7581583652724,471.3947241552939,456.68900159537174,free,1.0,1.0,0.0,500.0,ABCD-->ABCD,no
r0082_sdh_liver,Fumliver+{0.6}NADHliver-->Sucliver,(kegg:R02164r),44.0184876178182,214.88351863417958,174.80170365120125,473.4719356540442,259.9069603487889,121.96480969462242,347.4191602090641,26.038531932156204,107.80894234096704,413.8942485805653,380.7994839252717,free,1.0,1.0,0.0,500.0,ABCD-->ABCD,no
r0083_fh_liver,Fumliver-->Malliver,(kegg:R01082f),480.58103265581116,499.99401169334135,498.473955689606,22.29685384933519,499.99999999991246,499.99916325764593,499.99999988087893,499.9999999998741,499.9999999997379,57.50047557472857,75.88951767010003,free,1.0,1.0,0.0,500.0,ABCD-->ABCD,no
r0084_fh_liver,Malliver-->Fumliver,(kegg:R01082r),381.61084694160735,426.80024549959234,412.1977311996392,0.0,435.584685509403,400.78110748163033,418.8850802756176,440.19485724441404,481.0507839754325,0.0,0.0,free,1.0,1.0,0.0,500.0,ABCD-->ABCD,no
r0085_mdh_liver,Malliver-->Oxaliver+NADHliver,(kegg:R00343f),705.981418045185,116.67727193553023,96.46127162755187,999.9746089729888,40.48043930524712,900.0,1.0121539162355475e-08,900.0,8.481217150801967e-08,0.10614899483256401,999.9991251960774,free,1.0,1.0,0.0,1000.0,ABCD-->ABCD,no
r0086_mdh_liver,Oxaliver+NADHliver-->Malliver,(kegg:R00343r),738.3500792750885,0.0,0.0,991.5654283176427,0.0,1000.0,69.59149704576507,1000.0,57.24280817958537,15.43721089761395,950.9050291516016,free,1.0,1.0,0.0,1000.0,ABCD-->ABCD,no
r0087_MAL_liver_ex,Malliver-->Malcytliver,(kegg:MAL_cyt),215.59128418129012,956.4891148696383,959.0967491681793,0.6462590469579421,999.9940439807172,3.722648293526048e-05,999.9296744742624,7.017181164670205e-05,9.602674966657787e-05,984.6364183285351,0.007039383094358698,free,1.0,1.0,0.0,1000.0,ABCD-->ABCD,no
r0088_MAL_liver_ex,Malcytliver-->Malliver,(kegg:MAL_cyt),200.96609344370964,1000.0,1000.0,11.11799280217809,976.060701454612,0.0,979.9381329351338,23.791580230244875,27.389714895526275,1000.0,33.20133600732532,free,1.0,1.0,0.0,1000.0,ABCD-->ABCD,no
r0089_mdh_liver_cyt,Malcytliver-->Oxacytliver+NADHliver,(kegg:OXA_cyt),498.55683831892605,956.4891148696383,959.0967491681793,0.0006661136037653392,999.999999998345,868.144713361523,999.9438884587298,0.05625578270499787,0.0001252521625509928,984.6364183285351,0.036538134680533574,free,1.0,1.0,0.0,1000.0,ABCD-->ABCD,no
r0090_mdh_liver_cyt,Oxacytliver+NADHliver-->Malcytliver,(kegg:OXA_cyt),483.93164758134554,1000.0,1000.0,10.472399868823913,976.0666574722397,868.1446761350401,979.9523469196013,23.847765841138227,27.38974412093916,1000.0,33.23083475891149,free,1.0,1.0,0.0,1000.0,ABCD-->ABCD,no
r0091_pc_liver,Pyrliver+CO2inliver+ATPliver-->Oxaliver,(kegg:R00344),314.0745470789138,105.24955402260157,90.40981547760963,61.51282279193356,198.63524148692085,416.98170991499956,389.46374584285604,432.90601947533685,448.6589822608641,356.43131120326296,64.46626685550059,free,1.0,1.0,0.0,500.0,ABC+D-->ABCD,no
r0092_pck1_liver,Oxacytliver-->PEPliver,(kegg: R00431cyto),36.05072160200332,0.7832215350460174,0.5520918688294216,34.58162868685898,27.00067698358012,22.7323395251189,33.05070154891524,3.9544991026478264,10.255939639888474,26.066407900933186,11.457549636383582,free,1.0,1.0,0.0,200.0,ABCD-->ABC,no
r0093_pck2_liver,Oxaliver-->PEPliver,(kegg:R00431mito),152.24447741129546,124.18675730461234,49.23965777289074,0.0,100.66961062729794,188.35766926652906,147.05476891878754,175.05643721358848,198.40370776111075,183.6805690874484,22.359955894580253,free,1.0,1.0,0.0,200.0,ABCD-->ABC,no
r0094_fbp_liver,FBPliver-->F6Pliver,(kegg:R00762),413.7811557850711,499.3838411243658,441.79555896105364,463.9226680474749,252.5908223251769,447.87684792546025,477.2938287948751,447.9819765747274,440.78352045278336,410.77501006947466,345.34801007047224,free,1.0,1.0,0.0,500.0,ABCDEF-->ABCDEF,no
r0095_g6pc_liver,G6Pliver-->Glcliver,(kegg:R00303),197.4167138203919,0.0,107.99241251793495,61.49802429359222,0.0,200.0,185.18194511164492,187.8607931316609,0.0,28.58668144525629,1.849298342954331,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r0099_mae_liver,Malliver-->Pyrliver+CO2inliver+NADPHliver,(kegg:R00216),116.71365620652682,0.027379388580413888,30.718203694235626,24.359406949209323,0.0015326591571351855,199.21801854953267,130.71487510177627,183.59665281389331,103.58164298785516,88.19511914897484,59.989718249855216,free,1.0,1.0,0.0,200.0,ABCD-->ABC+D,no
