Id,Reaction,External ids,template,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,LN_SBPLX,Type,Value,Stdev, lb,ub,Atom_mapping,Reversible
r1015_GlcPeri_bbb,GlcPeri-->GlcCn,(kegg:GlcExchange)),961.7255937466605,999.9999999999999,999.9714692456039,999.1293912448509,999.9999724427735,999.8513393510323,999.9603715061206,999.9959201492055,999.8385737618546,999.5428744008411,999.7447141737548,free,0.0,1.0,0.0,1000.0,ABCDEF-->ABCDEF,no
r1016_GlcCn_bbb,GlcCn-->GlcPeri,(kegg:GlcExchange)),855.3590144304012,937.9911913372873,901.1186024670094,1000.0,901.5246075305836,932.7091737877138,904.9812938559708,969.1688649235009,936.673351212328,942.7100980916273,953.474095608103,free,0.0,1.0,0.0,1000.0,ABCDEF-->ABCDEF,no
r1017_LacPeri_bbb,LacPeri-->LacCn,(kegg:LacExchange)),187.24861061513465,998.6817758923103,228.7541221789646,863.4758470856691,756.0866639021096,366.4470547757196,275.078822730315,996.5397865698383,311.4409858260631,21.069258208754682,0.0,free,0.0,1.0,0.0,1000.0,ABC-->ABC,no
r1018_LacCn_bbb,LacCn-->LacPeri,(kegg:LacExchange)),73.28625545821616,955.1474835154293,98.941519239957,592.5279544064631,599.5233072728347,202.76305357765162,83.02637791142261,954.1239657261608,176.9431808335542,0.0,26.01200765213108,free,0.0,1.0,0.0,1000.0,ABC-->ABC,no
r0001_Glc_liver_ex,GlcPeri-->Glcliver,(kegg:Glc_liver_uptake),221.40522429275543,98.31155462969559,78.29070371640947,92.60756304810228,76.0337853416408,131.2761188265844,102.27708013559887,282.2017857722963,247.67571128420568,116.94810204049949,120.16705045958611,free,1.0,1.0,0.0,500.0,ABCDEF-->ABCDEF,no
r0002_CO2_liver_ex,CO2-->CO2inliver,(kegg:CO2_liver_uptake),244.60904975047595,0.7693265579871422,0.019684459257746312,0.11220242943238645,0.04384289845808098,1.546140993013978e-11,646.1361827900619,0.056736732241688514,3.453160047683923e-06,0.01206007508096718,183.91415015225823,free,1.0,1.0,0.0,1000.0,A-->A,no
r0003_Lac_liver_ex,LacPeri-->Lacliver,(kegg:Lac_liver_uptake),333.17837627662925,899.0163753720923,992.6109233711095,31.56362980988311,16.37888382839707,3.2433130792090594,15.709570205652184,35.87287509238611,37.22177607182894,42.211264476135256,879.6363114397677,free,1.0,1.0,0.0,1000.0,ABC-->ABC,no
r0004_AcCOAmit_liver_ex,AcCOAmit-->AcCOAmitliver,(kegg:AcCOAmit_liver_uptake),154.124617112703,198.92628279314584,38.04817237195863,55.67083047417319,199.1015092563761,4.537358404896281,125.75690414898662,185.00939410864046,1.6419448911619838e-08,128.39230534609118,193.03427861566078,free,1.0,1.0,0.0,200.0,AB-->AB,no
r0005_Gly_liver_ex,Gly-->DHAPliver+{0.6}NADHliver,(kegg:Gly_liver_uptake),78.4010708731646,99.84169304931447,99.95087948152513,96.78082016621227,61.084160350084744,0.5382829722054794,99.99511434392093,3.966259782828274e-06,99.92361487578887,32.675721093976335,99.95799160402726,free,1.0,1.0,0.0,100.0,ABC-->ABC,no
r0006_Gln_liver_ex,Gln-->Glnliver,(kegg:Gln_liver_uptake),178.16270276604303,91.79112471928471,72.95577527505387,199.95248779805124,84.20895355321409,92.82185139360297,177.98323012463584,199.9999999999813,157.38535110645017,199.99999999257057,174.53151674999253,free,1.0,1.0,0.0,200.0,ABCDE-->ABCDE,no
r0007_Ala_liver_ex,Ala-->Alaliver,(kegg:Ala_liver_uptake),165.31976366655442,1.949729266925715e-11,199.9769304344053,199.9911248454206,199.90090804536214,120.58300250083403,17.056645603142385,156.0810946783388,199.99999999992582,63.64690465660175,198.55446751499304,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0008_Ser_liver_ex,Ser-->Serliver,(kegg:Ser_liver_uptake),25.434627901051286,67.4197389473584,199.97997450658056,4.4856562908535125e-11,199.99047564095406,199.62139502015498,199.89279294235013,1.8968818906728302e-06,199.98970673607607,35.37867063812337,199.96922632904838,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0009_Uridine_liver_ex,Uridine-->Uridineliver,(kegg:Uridine_liver_uptake),6.792883419166785,7.587085986754829,6.212884815650227,6.702752711855737,6.348191863931341,9.387304535749827,2.2456507848696354,8.513223636597807,8.970076658502343,9.763784343974187,6.335647355953498,free,1.0,1.0,0.0,10.0,ABCDEFGHI-->ABCDEFGHI,no
r0010_R5P_liver_ex,R5P-->R5Pliver,(kegg:R5P_liver_uptake),38.493511057067785,20.706991542228742,31.734045262501553,38.67400072279655,8.682820072599107,4.595813103847721,2.8410166660610088,4.38237228252037,13.309328067531194,30.857688062015924,38.08166560370078,free,1.0,1.0,0.0,50.0,ABCDE-->ABCDE,no
r0011_Glc_liver_ex,Glcliver-->GlcPeri,(kegg:Glc_liver_excretion),188.07327652130758,48.162237207386724,0.0,13.156759506192962,0.0,62.85122295088767,22.913363315984938,169.30769000871692,168.4929131207824,0.0,18.52606665126109,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r0012_CO2_liver_ex,CO2inliver-->CO2,(kegg:CO2_liver_excretion),52.29476151182342,0.0,0.0,0.0,0.0,0.0,500.0,37.48613174205931,0.0,5.687088832542641,0.0,free,1.0,1.0,0.0,500.0,A-->A,no
r0013_Lac_liver_ex,Lacliver-->LacPeri,(kegg:Lac_liver_excretion),273.127796597512,974.5870606398294,932.3065066838732,101.18256879718437,0.0,0.0,41.52192658835544,0.0,0.0,131.23983125651523,973.4270773945025,free,1.0,1.0,0.0,1000.0,ABC-->ABC,no
r0014_AcCOAmit_liver_ex,AcCOAmitliver-->AcCOAmit,(kegg:AcCOAmit_liver_excretion),146.69060919969908,149.16127266887636,22.156009872661777,83.50663046811049,200.0,17.606756634380197,200.0,200.0,7.317497128252824,200.0,200.0,free,1.0,1.0,0.0,200.0,AB-->AB,no
r0015_Gly_liver_ex,DHAPliver-->Gly,(kegg:Gly_liver_excretion),98.46803168099802,61.69623384535657,127.91451291464386,70.0329283084684,3.171910133489746,2.356586804213066,86.96973386346758,79.2274962266938,121.5602304429051,74.7534901185777,90.18033441557202,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0016_Gln_liver_ex,Glnliver-->Gln,(kegg:Gln_liver_excretion),127.52693625322026,55.73722203035851,10.098273084178487,173.98107702638373,37.79549524505839,57.97603970536745,200.0,148.50143198207076,174.4317539558622,141.1528171872063,200.0,free,1.0,1.0,0.0,200.0,ABCDE-->ABCDE,no
r0017_Ala_liver_ex,Alaliver-->Ala,(kegg:Ala_liver_excretion),154.98166284652007,2.4260596452297145,190.73805555093662,139.84710188124438,197.12742195259145,0.0,0.0,0.0,198.6024517642729,5.752462820248002,48.24086031177333,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0018_Ser_liver_ex,Serliver-->Ser,(kegg:Ser_liver_excretion),6.1352596957880134,0.0,192.53050282292824,5.387236046614041,152.0394756682325,196.064753920193,87.15403392120213,1.284142951191866,144.71992322077972,1.4212764758198997,183.45105901765632,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0019_Uridine_liver_ex,Uridineliver-->Uridine,(kegg:Uridine_liver_excretion),5.031245269692066,8.497541790411699,5.416328226542529,6.388544694924967,5.44438488085438,6.514333083831727,2.890300187168489,6.250919328953476,5.006748137741245,5.757460033893772,5.963597400840346,free,1.0,1.0,0.0,10.0,ABCDEFGHI-->ABCDEFGHI,no
r0020_R5P_liver_ex,R5Pliver-->R5P,(kegg:R5P_liver_excretion),9.996624123806416,0.0,0.0,24.08537222682045,0.0,0.0,1.1400609757763034,0.0,0.0,8.367397016960577,34.385065112388105,free,1.0,1.0,0.0,50.0,ABCDE-->ABCDE,no
r0031_G6P_liver_BIO,G6Pliver-->G6PBiomassliver,(kegg:BiomassG6P_liver),24.909199879255812,22.290862125840732,72.80017329606977,33.76959217002408,43.95246254085647,53.82439034901459,0.015939211589881097,43.726324097836226,16.95085399899728,0.25187986695499376,3.410605131648481e-13,free,1.0,1.0,0.0,100.0,nd,no
r0032_UMP_liver_BIO,UMPliver-->UMPBiomassliver,(kegg:BiomassUMP_liver),3.4663981219405215,1.4367544702010804,2.8285814993151988,2.5240378409217428,3.041926078153523,6.168281644809305,0.06101421680688546,5.092014017274948,7.1545302458825475,7.493312270108277,2.6002035800535523,free,1.0,1.0,0.0,20.0,nd,no
r0033_DHAP_liver_BIO,DHAPliver-->DHAPBiomassliver,(kegg:BiomassDHAP_liver),5.603528058127271,0.44839069558411027,6.331017020605217,20.0,3.539380921197989,0.0,7.942531730993204,19.588099582018494,18.965971237304245,9.877402978221449,8.428056738748129,free,1.0,1.0,0.0,20.0,nd,no
r0034_Ser_liver_BIO,Serliver-->SerBiomassliver,(kegg:BiomassSer_liver),15.633178549394513,19.442535495332322,11.863075941302021,10.575023462013558,18.887274623492992,8.208120832423248,0.0,20.0,20.0,17.17655507066482,17.98032835694127,free,1.0,1.0,0.0,20.0,nd,no
r0035_Ala_liver_BIO,Alaliver-->AlaBiomassliver,(kegg:BiomassAla_liver),2.3474823825690176,20.0,4.423975790268019,0.0,10.447120003334241,8.265283142265366,1.1191780031166103,19.93435812962408,16.758243479937,19.681629965909266,20.0,free,1.0,1.0,0.0,20.0,nd,no
r0036_Asp_liver_BIO,Aspliver-->AspBiomassliver,(kegg:BiomassAsp_liver),6.1091120917745325,5.3703548846991485,0.20738674067126306,0.0005058630278202969,18.706284220834732,0.6414810819706531,3.707546392548025,19.999545942076573,0.25821815609111765,13.089515117077493,12.556912694284781,free,1.0,1.0,0.0,20.0,nd,no
r0037_Glu_liver_BIO,Gluliver-->GluBiomassliver,(kegg:BiomassGlu_liver),9.069824698236857,17.661755162775762,19.86747497183893,17.091863493766102,8.540783732946949,19.273774549480095,6.3947103273469565,19.43845195584754,1.5944578990456648e-11,19.689167795721232,19.565546150479463,free,1.0,1.0,0.0,20.0,nd,no
r0038_Gln_liver_BIO,Glnliver-->GlnBiomassliver,(kegg:BiomassGln_liver),9.525592464134435,20.0,10.870520806096485,0.3171352372332818,14.31099385497508,8.501230096069749,0.0,14.54365851723393,11.507598150183542,13.155583419965783,18.46820551846124,free,1.0,1.0,0.0,20.0,nd,no
r0039_FA_liver_BIO,AcCOAcytliver+{2}NADPHliver-->FABiomassliver,(kegg:BiomassFA_liver),26.39050002402016,49.82152975563525,43.733487578813126,49.933203533459086,47.7005080783845,49.56543627540388,48.907371889150404,47.59926724187246,40.69366335380796,49.68297967933205,49.96796657369961,free,1.0,1.0,0.0,50.0,nd,no
r0040_ATP_liver_BIO,ATPliver-->ATPBiomassliver,(kegg:BiomassATP_liver),730.2872743232195,432.53583095626055,776.2589024056668,582.333445050337,999.9961530979958,752.4875806259544,863.6315650223075,994.7755868776203,217.24835596102753,875.831197753955,338.63274013063375,free,1.0,1.0,0.0,1000.0,nd,no
r0041_NADPH_liver_BIO,NADPHliver-->NADPHBiomassliver,(kegg:BiomassNADPH_liver),263.1767127236652,90.24802674503238,30.652217373826517,13.033792164447874,259.4536021691339,64.5393316561639,127.10820363321348,51.21146398087995,166.1194552755806,106.88921238572657,59.824635347917464,free,1.0,1.0,0.0,1000.0,nd,no
r0042_AcAsp_liver_BIO,AcAspliver-->AcAspBiomassliver,(kegg:BiomassAcAsp_liver),3.115599300326742,3.349121736228475,0.2802383327004006,1.868730578818974,2.6932665722369666,3.9373117963939066,3.8739448361782025,4.985688549937926,0.0,4.705879733109396,4.953252949286391,free,1.0,1.0,0.0,5.0,nd,no
r0043_CO2_liver_BIO,CO2inliver-->CO2Biomassliver,(kegg:BiomassCO2_liver),512.563557390226,86.94897281187224,273.62710307818793,0.0,402.3350301848943,249.3265184648872,401.74200755052306,234.85578343137905,151.92206718164272,255.94443404911925,323.8658230326065,free,1.0,1.0,0.0,1000.0,nd,no
r0060_hk_liver,Glcliver+ATPliver-->G6Pliver,(kegg:R02848),231.5813314156723,50.14931742230887,277.829434181479,79.45080354190931,276.0337853416408,68.42489587569672,79.36371681961393,311.28932783217454,79.1827981634233,183.1955298713249,101.64098380832502,free,1.0,1.0,0.0,500.0,ABCDEF-->ABCDEF,no
r0061_pgi_liver,G6Pliver-->F6Pliver,(kegg:R00771f),103.40739885423412,432.1094979569209,462.49068832738965,499.9999999879327,418.92143061813755,436.71931280532294,452.6835889014845,26.661029517088398,447.5634247323916,499.7717118589045,499.9744805308197,free,1.0,1.0,0.0,500.0,ABCDEF-->ABCDEF,no
r0062_pgi_liver,F6Pliver-->G6Pliver,(kegg:R00771r),166.90081569190417,500.0,500.0,483.64953606382187,500.0,499.57050409851047,499.99999999999994,0.0,500.0,440.1916111604323,435.7934006341708,free,1.0,1.0,0.0,500.0,ABCDEF-->ABCDEF,no
r0063_pfk_liver,F6Pliver+ATPliver-->FBPliver,(kegg:R00756),144.75798022230057,204.9838866420725,468.94677004356754,44.156828003950515,140.08356986434484,3.356229957418577e-05,499.9980053848134,269.4544258311317,382.87145351373573,499.60839697866993,499.99999986022885,free,1.0,1.0,0.0,500.0,ABCDEF-->ABCDEF,no
r0065_fba_liver,FBPliver-->DHAPliver+GAPliver,(kegg:R01068f),31.217868991864858,8.181990362199578,10.958596624219048,178.9401864902676,7.165596482394676e-05,0.40133625301355913,499.999997637222,56.03396599811808,30.754521915354367,499.8619444647629,499.99600856538115,free,1.0,1.0,0.0,500.0,ABCDEF-->CBA+DEF,no
r0066_fba_liver,DHAPliver+GAPliver-->FBPliver,(kegg:R01068r),28.905758035763128,0.0,0.0,134.78335848631707,1.2755789310477317,10.751061058983625,462.2100882172585,0.0,0.0,389.5355607262242,409.8626948167003,free,1.0,1.0,0.0,500.0,CBA+DEF-->ABCDEF,no
r0067_tpi_liver,DHAPliver-->GAPliver,(kegg:R01015f),203.54230690761634,45.87905887057321,476.6639461704949,50.90471986169428,499.9999999704689,0.17172462583674886,42.87275816942358,12.641123922922695,490.1519351109337,93.20283868146373,499.9999999982903,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0068_tpi_liver,GAPliver-->DHAPliver,(kegg:R01015r),226.9006848174753,0.0,500.0,0.0,446.90263795015494,12.339753263814497,0.0,55.422749767257365,500.0,34.83162694574756,408.51708579990236,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0069_gapdh_liver,GAPliver-->m3PGliver+NADHliver+ATPliver,(kegg:R01061f),294.2794134575748,499.9929971794649,499.96419109312393,499.9999720174206,499.92149299783466,61.2928779998349,499.9996756846736,499.99079161382576,350.0591186064081,499.8757777426157,499.9976692681005,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0070_gapdh_liver,m3PGliver+NADHliver+ATPliver-->GAPliver,(kegg:R01061r),282.4229165144461,407.89570174405276,488.10769414999527,391.03524211185595,408.19810719921384,57.55989820017401,376.783847836047,472.05198321952753,287.55711298863866,305.80504074832754,305.4053243950156,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0071_peph_liver,m3PGliver-->PEPliver,(kegg:R01512f),241.78173340225214,499.9914472480612,496.8125047322669,499.99988740552914,499.77889057741044,62.26124279075172,499.96767768494226,464.0755903847851,325.50812774931,499.99999999987733,499.99951094491144,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0072_peph_liver,PEPliver-->m3PGliver,(kegg:R01512r),244.96922866998526,440.7384288250877,500.0,445.12246317909364,452.55925477713225,99.47847846979208,419.309511865281,500.0,265.569631527816,441.95221005554254,364.0039447098514,free,1.0,1.0,0.0,500.0,ABC-->ABC,no
r0073_pk_liver,PEPliver-->Pyrliver+ATPliver,(kegg:R00200),69.80597295613285,133.59108847467232,76.13533399977652,199.9135343287807,65.50049805854538,2.2535603238400626,199.99511485035788,108.66166887710472,125.8023546275657,123.05444275559907,199.996385386071,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r0074_pyrdh_liver,Pyrliver-->AcCOAmitliver+CO2inliver+NADHliver,(kegg:R01196),104.67476270146437,29.40321460585585,102.16206489527673,88.0109001486872,129.5163718977683,113.83923647640722,189.38106303655405,168.375792324273,87.62944907978653,164.75586995545382,146.41247088856076,free,1.0,1.0,0.0,200.0,ABC-->BC+A,no
r0075_cs_liver,AcCOAmitliver+Oxaliver-->Citliver,(kegg:R00351),112.10877061446831,79.16822473012535,118.05422739457345,60.17510015474991,128.61788115414438,100.7698382469233,115.13796718554067,153.3851864329134,80.3119519679532,93.14817530154502,139.44674950422154,free,1.0,1.0,0.0,200.0,AB+CDEF-->FEDBAC,no
r0077_idh_liver,Citliver-->aKGliver+CO2inliver+NADHliver,(kegg:R00709f),489.24966937849285,217.25190387617937,121.03341486331051,495.8274285662442,499.94157561831634,499.68861807377596,499.96606825051043,118.36963903669752,499.9999999506658,499.99988307285344,499.99837570076033,free,1.0,1.0,0.0,500.0,ABCDEF-->ABCDE+F,no
r0078_idh_liver,aKGliver+CO2inliver+NADHliver-->Citliver,(kegg:R00709r),406.64699808837145,191.25433063791772,46.99291338025058,487.45426252377234,421.7174691147934,452.4215278986504,437.6094177902984,17.5694083955945,460.38171133652054,461.2405671837498,415.4728457195248,free,1.0,1.0,0.0,500.0,ABCDE+F-->ABCDEF,no
r0079_akgdh_liver,aKGliver-->Sucliver+CO2inliver+ATPliver+NADHliver,(kegg:R01197),114.64302064057291,24.38972076441214,106.16000789599988,16.93557808313997,101.78578722375659,54.337897217811175,33.94517025750094,118.3166881859321,11.064287614533715,64.76174747878085,21.023295062287303,free,1.0,1.0,0.0,200.0,ABCDE-->BCDE+A,no
r0081_sdh_liver,Sucliver-->Fumliver+{0.6}NADHliver,(kegg:R02164f),476.58498922398604,468.5927925553651,155.4788807727747,418.74383812128474,439.6750375273219,54.607035048328534,260.54724090172715,480.9134867085604,40.37119946357508,478.7797346878805,274.7950818277309,free,1.0,1.0,0.0,500.0,ABCD-->ABCD,no
r0082_sdh_liver,Fumliver+{0.6}NADHliver-->Sucliver,(kegg:R02164r),361.94196858341314,444.203071790953,49.3188728767748,401.8082600381448,337.8892503035653,0.2691378305173578,226.60207064422622,362.5967985226283,29.306911849041363,414.0179872090996,253.77178676544355,free,1.0,1.0,0.0,500.0,ABCD-->ABCD,no
r0083_fh_liver,Fumliver-->Malliver,(kegg:R01082f),206.99533429908325,159.42135369906774,499.99400845909156,16.93557808313997,499.99997031833,499.99948034226173,33.94517025750094,499.99334000733177,11.064287614533715,64.76174747878085,499.78789447506665,free,1.0,1.0,0.0,500.0,ABCD-->ABCD,no
r0084_fh_liver,Malliver-->Fumliver,(kegg:R01082r),92.35231365851035,135.0316329346556,393.8340005630917,0.0,398.2141830945734,445.66158312445054,0.0,381.6766518213997,0.0,0.0,478.7645994127793,free,1.0,1.0,0.0,500.0,ABCD-->ABCD,no
r0085_mdh_liver,Malliver-->Oxaliver+NADHliver,(kegg:R00343f),867.9077304791961,66.31814753591978,74.91699188098369,999.99997792314,5.387876487586922,87.04392028591808,74.66002109619575,52.96892283132058,998.5346460888468,999.9999999991524,0.003169782466500237,free,1.0,1.0,0.0,1000.0,ABCD-->ABCD,no
r0086_mdh_liver,Oxaliver+NADHliver-->Malliver,(kegg:R00343r),940.4080565196674,55.91678260379841,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0031697824665,free,1.0,1.0,0.0,1000.0,ABCD-->ABCD,no
r0087_MAL_liver_ex,Malliver-->Malcytliver,(kegg:MAL_cyt),449.80646318008047,20.68770379917415,999.9833046394072,971.2593078648508,991.4247574957939,965.5979734073463,959.2790989601589,999.9212129500834,0.11275126572212457,1.1964361815520261,1.4927069585723984e-05,free,1.0,1.0,0.0,1000.0,ABCD-->ABCD,no
r0088_MAL_liver_ex,Malcytliver-->Malliver,(kegg:MAL_cyt),402.748150460566,6.70037201794125,968.7402905570037,1000.0,999.9999999999999,1000.0,1000.0,978.4535042179581,34.3068538587744,2.455185906492334,27.31971545569569,free,1.0,1.0,0.0,1000.0,ABCD-->ABCD,no
r0089_mdh_liver_cyt,Malcytliver-->Oxacytliver+NADHliver,(kegg:OXA_cyt),231.25556184007903,921.2508698065475,999.9057021948842,40.90781070028811,991.424757495794,965.5979734073463,959.2790989601589,999.9999999975945,6.543899354938041,0.01115235627162714,2.4096497947176765,free,1.0,1.0,0.0,1000.0,ABCD-->ABCD,no
r0090_mdh_liver_cyt,Oxacytliver+NADHliver-->Malcytliver,(kegg:OXA_cyt),184.19724912056458,907.2635380253146,968.6626881124807,69.64850283543724,1000.0,1000.0,1000.0,978.5322912654692,40.73800194799032,1.2699020812119348,29.72935032334378,free,1.0,1.0,0.0,1000.0,ABCD-->ABCD,no
r0091_pc_liver,Pyrliver+CO2inliver+ATPliver-->Oxaliver,(kegg:R00344),191.96762419951136,87.01363347139173,49.722974770761624,186.22905662266396,123.23000466655746,41.97009555599731,156.04163428238604,198.76462177162196,144.59102340563499,126.30710123637056,295.5843689293842,free,1.0,1.0,0.0,500.0,ABC+D-->ABCD,no
r0092_pck1_liver,Oxacytliver-->PEPliver,(kegg: R00431cyto),65.63494067929426,56.09129637831105,72.73709001033775,18.982175711291163,18.280862258267188,11.226618407888331,3.7732608376555135,46.23772032229053,3.0501408795431146,31.847726877286398,7.863199725848329,free,1.0,1.0,0.0,200.0,ABCD-->ABC,no
r0093_pck2_liver,Oxaliver-->PEPliver,(kegg:R00431mito),7.358527544571689,18.246773673387743,6.585739257171866,126.05393439105401,0.0,28.244177594992088,115.56368819304112,98.34835817002914,62.8137175265286,33.15892593397789,56.13761942516264,free,1.0,1.0,0.0,200.0,ABCD-->ABC,no
r0094_fbp_liver,FBPliver-->F6Pliver,(kegg:R00762),142.44586926619886,196.8018962798729,457.9881734193485,0.0,141.35907713942774,10.34975836826964,462.2080959648499,213.42045983301364,352.11693159838137,389.2820132401312,409.8666861115479,free,1.0,1.0,0.0,500.0,ABCDEF-->ABCDEF,no
r0095_g6pc_liver,G6Pliver-->Glcliver,(kegg:R00303),198.24938364422445,0.0,199.5387304650695,0.0,200.0,0.0,0.0,198.3952320685951,0.0,66.24742783082542,0.0,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r0099_mae_liver,Malliver-->Pyrliver+CO2inliver+NADPHliver,(kegg:R00216),140.08503396152983,0.0010240510578718443,1.932612789801169e-06,45.67629229514912,104.97315324037568,1.6960035245467893,0.006050201146315715,43.88005662248625,46.72374411873919,66.0204972045688,148.3429955909134,free,1.0,1.0,0.0,200.0,ABCD-->ABC+D,no
r0101_g6pdh_liver,G6Pliver-->m6PGliver+NADPHliver,(kegg:R00835),71.91616472986209,95.74895733954725,42.99984209295002,29.33074744777441,113.15989218264676,77.4516968198696,126.66418870653955,42.50674214865477,114.66851943203443,57.116121475072305,37.45990391167576,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r0102_pgd_liver,m6PGliver-->Ru5Pliver+CO2inliver+NADPHliver,(kegg:R01528),71.91616472986209,95.74895733954725,42.99984209295002,29.33074744777441,113.15989218264676,77.4516968198696,126.66418870653955,42.50674214865477,114.66851943203443,57.116121475072305,37.45990391167576,free,1.0,1.0,0.0,200.0,ABCDEF-->BCDEF+A,no
