Id,Reaction,External ids,template,GN_CRS2_LM,GN_CRS2_LM,GN_CRS2_LM,GN_CRS2_LM,GN_CRS2_LM,SLSQP,SLSQP,SLSQP,SLSQP,SLSQP,Type,Value,Stdev, lb,ub,Atom_mapping,Reversible
RSS,,,2363.4257602976786,1518.6328286275998,1522.0423650653352,1529.7609981226408,1538.9382914687858,1573.1173006227496,1518.403990266917,1521.5059442972056,1528.53743943592,1529.5294670504186,1572.2943496465907
Thres,,,67.5048065495412,67.5048065495412,67.5048065495412,67.5048065495412,67.5048065495412,67.5048065495412,67.5048065495412,67.5048065495412,67.5048065495412,67.5048065495412,67.5048065495412
p_value,,,0.0,3.840977795791156e-285,7.36908678593387e-286,1.7538275436323702e-287,2.0578902941937128e-289,1.3188623473169205e-296,4.2910621575638395e-285,9.554915119895564e-286,3.1721259588786944e-287,1.9619488513808964e-287,1.9654140298366444e-296
Id,Reaction,External ids,template,GN_CRS2_LM,GN_CRS2_LM,GN_CRS2_LM,GN_CRS2_LM,GN_CRS2_LM,SLSQP,SLSQP,SLSQP,SLSQP,SLSQP,Type,Value,Stdev, lb,ub,Atom_mapping,Reversible
r1_hk,Glc+ATP-->G6P,(kegg:R02848),157.55758512339483,197.93179970657022,199.18390979690994,197.8146086837088,199.9801246476242,198.40370817671933,197.91557238924307,199.17892538275015,199.57581588757822,197.81381370901875,198.42302991540706,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r2_pgi,G6P-->F6P,(kegg:R00771f),83.19864570275891,119.42950467424392,96.57411720969887,128.39195189055968,32.01005335615126,79.97154019727284,119.42201104826893,96.39451028256114,30.705166302217023,128.3216159820835,79.89804945158468,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r3_pgi,F6P-->G6P,(kegg:R00771r),111.87502175724022,144.68024232988066,132.10754908631333,146.18922146851745,76.18228571935931,113.52587705978125,144.6785683870179,132.1196708369441,76.81415594596564,146.1924000282099,113.57441826766552,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r4_pfk,F6P+ATP-->FBP,(kegg:R00756),64.68702160534605,199.8001871528308,193.5040753738469,173.83089876661833,187.60467083340717,165.5797878335072,199.78283472995057,193.4177962329805,186.26917850470863,173.7978821285845,165.47556361351658,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r5_fba,FBP-->DHAP+GAP,(kegg:R01068f),129.00096071542737,103.7780162034006,68.34419785706021,107.81904474790501,40.83472166318508,63.59142473532074,103.77833081803126,68.25605689822265,39.76427536393736,107.78308604819614,63.47718892423556,free,1.0,1.0,0.0,200.0,ABCDEF-->CBA+DEF,no
r6_fba,DHAP+GAP-->FBP,(kegg:R01068r),137.41672174221108,95.73743936305691,70.67365192659426,102.05753152116388,53.230050829777916,68.26319296889935,95.74438095199963,70.67384133780749,53.03514665008469,102.05736557597164,68.26670460676777,free,1.0,1.0,0.0,200.0,CBA+DEF-->ABCDEF,no
r7_tpi,DHAP-->GAP,(kegg:R01015f),93.82476230886354,44.552688926071454,48.347137957206584,43.84238416983642,40.08181357229516,25.724384212752053,44.56599242628651,48.37367097213957,40.400552571575496,43.85529518932931,25.855341453051743,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r8_tpi,GAP-->DHAP,(kegg:R01015r),90.34829096955512,22.96573505322735,39.94579043315471,26.165009192265256,46.04315656593747,21.08944180159377,22.975506405626692,39.94366884260849,46.11347212942315,26.166076246069778,21.121157032905522,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r9_gapdh,GAP-->m3PG+NADH+ATP,(kegg:R01061f),110.67220383679998,199.240651417894,193.29330237409673,196.2413049122387,52.37595323000053,149.01912171335655,199.26400056679418,193.28436006575322,52.66810954702589,196.23399613590766,149.0166858848273,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r10_gapdh,m3PG+NADH+ATP-->GAP,(kegg:R01061r),105.48118601042646,152.967463456716,170.61942001603876,161.023025305577,54.84417379192808,134.61466322131196,152.99431107771244,170.61845431840794,55.23284121222022,161.02080446124822,134.62859058043895,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r11_peph,m3PG-->PEP,(kegg:R01512f),135.06277687439382,199.74879258438548,183.5308837808915,194.93911175065523,82.55481977506243,121.97385975148889,199.72439889690048,183.52522597036486,83.08500552534723,194.9334336876338,121.9620355219122,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r12_peph,PEP-->m3PG,(kegg:R01512r),131.77898446298025,153.50497527336853,160.88986447799152,159.74965708569584,85.05872305905723,107.59652232582656,153.48559916763162,160.89161578576017,85.6840856136641,159.74967460742593,107.60274285267556,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r13_pk,PEP-->Pyr+ATP,(kegg:R00200),16.979028290990748,58.06326804222456,31.558530369494854,45.99908266129987,0.7653084108867079,23.482762838259188,58.012656938119484,31.543030533163567,0.4349859075467921,45.994522761167715,23.4442131761905,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
r16_pyrdh,Pyr-->AcCOAmit+CO2in+NADH,(kegg:R01196),62.12450306566413,17.282343978199364,18.20809395395365,13.018034973823305,15.316146616450474,25.16340789017552,17.229361841708972,18.175508392731743,16.63008436610474,13.028701659985721,25.187679105933036,free,1.0,1.0,0.0,200.0,ABC-->BC+A,no
