Id,Reaction,External ids,template,GN_CRS2_LM,GN_CRS2_LM,GN_CRS2_LM,GN_CRS2_LM,GN_CRS2_LM,SLSQP,SLSQP,SLSQP,SLSQP,SLSQP,Type,Value,Stdev, lb,ub,Atom_mapping,Reversible
RSS,,,2744.120235148635,1324.4221701122829,1340.654740803794,1343.3813142904385,1405.5336900096218,1446.6915056844618,1322.3079067258388,1340.6468154156294,1343.4346433307405,1404.2390626040842,1446.4699813979898
Thres,,,68.66929391228578,68.66929391228578,68.66929391228578,68.66929391228578,68.66929391228578,68.66929391228578,68.66929391228578,68.66929391228578,68.66929391228578,68.66929391228578,68.66929391228578
p_value,,,0.0,1.113358156432504e-243,4.4791234850980775e-247,1.2042301349730912e-247,1.1614389737052085e-260,2.71859802709605e-269,3.081546263059347e-243,4.4962578418752636e-247,1.173683419012639e-247,2.1693540578849787e-260,3.0256682278180878e-269
Id,Reaction,External ids,template,GN_CRS2_LM,GN_CRS2_LM,GN_CRS2_LM,GN_CRS2_LM,GN_CRS2_LM,SLSQP,SLSQP,SLSQP,SLSQP,SLSQP,Type,Value,Stdev, lb,ub,Atom_mapping,Reversible
r1_hk,Glc+ATP-->G6P,(kegg:R02848),141.96755380056274,147.61587360805174,148.02236649663425,147.99999999999795,149.98299129993353,149.81305688545083,147.6243833720875,148.02239272467503,148.00290052937734,149.7747137611325,149.80659708124972,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r2_pgi,G6P-->F6P,(kegg:R00771f),122.95307095072054,158.25965925249716,146.29303059978656,156.04389719924708,145.25122983460534,179.53201947064792,158.08989302193118,146.29093548643124,156.07190561469122,145.2463575977731,179.5272270961542,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r3_pgi,F6P-->G6P,(kegg:R00771r),133.50953244001016,199.99999999999994,199.65196624568364,200.0,199.99999999998005,199.99996469472183,199.9792159515884,199.65200763924824,199.99385559580332,199.997969811535,199.99949955408167,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r4_pfk,F6P+ATP-->FBP,(kegg:R00756),160.72378182279462,190.25526297194182,179.32848774138327,185.56388937204417,178.40358058575583,185.20971381467746,190.1874478527412,179.3271319492779,185.573316298645,178.42003708502176,185.2086370416486,free,1.0,1.0,0.0,200.0,ABCDEF-->ABCDEF,no
r5_fba,FBP-->DHAP+GAP,(kegg:R01068f),130.45295553212827,190.25521392638598,179.33761358756837,186.32480764130946,174.75652028844303,185.17830023607007,190.16703694292843,179.33645529987126,186.3295165112665,174.76639197403483,185.17853729577874,free,1.0,1.0,0.0,200.0,ABCDEF-->CBA+DEF,no
r6_fba,DHAP+GAP-->FBP,(kegg:R01068r),131.95121822744727,199.99995068566167,199.89745380143248,200.0,196.3505568857231,199.9685864204593,199.9328200638098,199.8973307013197,199.9951767907548,196.34326281180498,199.96758655602451,free,1.0,1.0,0.0,200.0,CBA+DEF-->ABCDEF,no
r7_tpi,DHAP-->GAP,(kegg:R01015f),40.60268198645043,31.675369510119737,194.14208080724902,29.277075456838002,196.1558335309718,15.572233349961401,31.70812232547486,194.1423830647652,29.274285464572227,196.10843739058336,15.570482371535908,free,1.0,1.0,0.0,200.0,ABC-->ABC,no
