Sample,Name,Tissue,Sex,Glycolysis,Oxidative_PPP,Non_oxidative_PPP,Lactate_Dehydrogenase,Pyruvate_Dehydrogenase,TCA_Cycle,Fatty_Acid_Oxidation,Fatty_Acid_Synthesis,Alanine_catabolism,Aspartate_catabolism,Leucine_catabolism,Isoleucine_catabolism,Valine_catabolism,Serine_catabolism,Glycine_catabolism,Threonine_catabolism,Methionine_catabolism,Proline_catabolism,Arginine_catabolism,Histidine_catabolism,Lysine_catabolism,Phenylalanine_catabolism,Tyrosine_catabolism,Tryptophan_catabolism,Cysteine_catabolism,Asparagine_catabolism
A158,UT_6h_F_G3,UT,Female,0.0901521557435384,0.1108777370590272,0.0070669624160417,0.2301783842078433,0.0381783073386515,0.0714226993348692,0.0436679434472649,-0.0244599110145733,-0.0564972465700974,-0.0097400441700608,0.1931630796911825,0.2067653662345395,0.1237134971344942,-0.0231378288004769,0.0743098340635083,-0.0564972465700974,0.0046245720468408,-0.0439013867323717,0.0776009993430829,-0.0564972465700974,0.0371995004977771,-0.0564972465700974,-0.0564972465700974,-0.0564972465700974,-0.0369425190528263,-0.0076950314981036
A114,VF_6h_F_G4,VF,Female,-0.0544585363220683,0.3155968059768043,0.432195783545183,0.3136636834192123,0.1492762666369172,-0.0186172821584619,-0.088835440966793,0.3992255291011197,-0.0559566752352868,-0.3629348247852375,0.277429885184913,0.2293036090109816,0.2622516814043024,-0.336334742218791,-0.2393630891526044,-0.3408564442581397,-0.3064988736922701,-0.2815976847300654,-0.3459111023139409,-0.3629348247852375,-0.286906291996241,-0.3629348247852375,-0.3629348247852375,-0.3629348247852375,-0.1989593078585412,-0.2429624343450016
A101,SP_6h_F_G1,SP,Female,0.0579380134313771,0.0612553542223978,0.036405751441931,0.0664093874028446,-0.0003662290902463,0.0412196964719845,-0.0011692139928868,-0.0434032255508371,-0.0479350175124822,0.0050913645696868,0.05937078278243,0.0104935675684622,0.0217017707728909,0.0075053531627381,-0.019301206907671,-0.0479350175124822,0.0206396749042433,-0.0424244288468279,-0.0301082067252503,-0.0479350175124822,0.0335139278503181,-0.0479350175124822,-0.0479350175124822,0.0408082458910852,-0.0261623269950685,-0.0261623269950685
A12,LV_6h_M_G2,LV,Male,0.1537007840532573,0.0366670854665672,-0.005841032208014,0.4236804572886585,0.018379860520809,0.2918871936879027,0.3963054065118231,-0.0252484254184108,0.7562844482270518,0.6818480569706333,0.2587725554777722,0.0997375947435774,0.1851811656791069,0.8203778666234649,0.5983233964481148,0.1259414916768,0.8700660055547985,0.6905431299066288,0.7837774282965632,0.8418059779847953,0.4221918626582321,0.8411490388898446,0.8263909072008639,0.8692201661775184,0.4091982680521163,0.1193147368694493
A119,SQ_6h_F_G4,SQ,Female,-0.1616225023706781,0.1759290747183456,0.2323167657315761,0.1840831160356368,0.0369086830731695,-0.1405082049779268,-0.1537134038563016,0.4155277645454179,-0.0779316950478655,-0.4074873437458148,0.2093806200518591,0.0905952482814612,0.1417636223703843,-0.4250460910803089,-0.2620026637837211,-0.4476524052589735,-0.40436226212646,-0.3643904142759442,-0.431736903462236,-0.4526557814318864,-0.3767334226887583,-0.4526557814318864,-0.4526557814318864,-0.4526557814318864,-0.2332617989839094,-0.2684061868221762
A117,SQ_6h_F_G2,SQ,Female,-0.1221827053526528,0.1410441382859212,0.1525980384012369,0.1976729499459439,-0.0786037901560788,-0.1575391009243417,-0.1525568216417221,0.3408125530161014,-0.0194093834165561,-0.3514225564971546,0.1824192754976435,0.0225372956029215,0.0795693890104456,-0.4265482324030104,-0.2980116997627767,-0.44925634818181,-0.4152503999054315,-0.377577480689208,-0.4260723411888754,-0.4526557814318864,-0.3509925530946882,-0.4526557814318864,-0.4526557814318864,-0.4526557814318864,-0.202048953935346,-0.1960509813497444
A110,KD_6h_F_G5,KD,Female,0.1862125577362879,-0.0563259332876657,-0.0611742288400001,0.6151165028836645,0.0906472490959676,0.5501141151494178,0.3674892938941113,-0.1564142982676231,-0.0283072737488656,0.2237358784080504,0.392842710860059,0.1078901586758213,0.1888370838999508,0.0172783448647854,0.6995381756715164,-0.1545808776521937,0.1142021632795431,0.7195755544320614,-0.0701839142542586,-0.1253551368105277,0.3342355262331246,-0.0343659181394782,-0.0971167843009892,0.0055358052322341,-0.0609510004570971,-0.0609510004570971
A13,LV_6h_M_G1,LV,Male,0.2153261563736398,0.0481263984085456,-0.0046793528777513,0.4364402152044442,0.0156969079158681,0.3262195691076504,0.4664311935977153,-0.0252484254184108,0.9247515745815892,0.8999954714349762,0.2978495447496784,0.0793600785461768,0.1784315898364186,0.6723436400826589,0.7694384301113897,0.0919182423715758,0.8459622200975867,0.8456734237022097,0.8980794886969244,0.9247515745815892,0.4270750328047805,0.9024512577452758,0.9122557687597964,0.7628261046682895,0.4565530542210535,0.1654179276988977
A177,Ps_6h_M_G2,Ps,Male,0.3330180966911494,-0.1131820987402835,-0.1029987941811161,0.5307783421775437,0.066782228875664,0.1302078555023931,-0.1089886250437972,-0.0925263293383563,-0.0912782597416971,0.3564529273297758,0.2253517257065844,0.1819752211899474,0.0907122406692584,-0.1070505382346995,0.1548484063665233,-0.1356295445780146,-0.0607645386136344,-0.1510493578152579,-0.1534424616820985,-0.1688584893781591,-0.0337116334540905,-0.1688584893781591,-0.1688584893781591,-0.1688584893781591,-0.0492543301266927,0.4437591282967161
A189,ME_6h_M_G4,ME,Male,0.3618985371688923,-0.1388425388368171,-0.125052967580044,0.5862460280931606,0.0374734232546723,0.1222720814661033,-0.1265460924294784,-0.1155425444713189,-0.1070657457918585,0.3606057761543759,0.1714296002071867,0.1680729708727644,0.0581993472192721,-0.1336772322103767,0.2268356948707097,-0.1608511710084544,-0.0983443788528707,-0.1620075119556547,-0.1763162157434541,-0.1947044977399518,-0.0695171359991245,-0.1947044977399518,-0.1947044977399518,-0.1947044977399518,-0.0707346334107629,0.4593767283921172
A104,SP_6h_F_G4,SP,Female,-0.0045898085342051,0.0307857061692275,0.0819631039560242,0.0426351595597545,-0.0276191543519743,-0.0045072539587309,-0.0411477176477931,-0.0479350175124822,-0.0479350175124822,-0.0479350175124822,0.0234927797298873,-0.0040350884716776,-0.0022293057847968,-0.0288609499643993,-0.0314210949455598,-0.0479350175124822,-0.0009178546905684,-0.0479350175124822,-0.041844765565498,-0.0479350175124822,0.024833516142961,-0.0479350175124822,-0.0479350175124822,-0.0101492821159206,-0.0479350175124822,-0.0479350175124822
A105,SP_6h_F_G5,SP,Female,0.0670959997355176,0.0589265322346506,0.0385488996160637,0.0559642644717824,0.0042725061533386,0.0393263412551373,-0.0005599241676445,-0.0420379229815983,-0.0479350175124822,0.0079110641070843,0.0627855096439039,0.0187401593472597,0.0045890427130655,0.0178928862359542,-0.023780252336754,-0.0479350175124822,0.0250235670646326,-0.0412296299365355,-0.0266597471114552,-0.0479350175124822,0.0346530569492342,-0.0479350175124822,-0.0479350175124822,0.033640160471376,-0.0251867936099131,-0.023835427289778
A206,Cor_6h_M_G1,Cor,Male,0.2155509161215616,-0.0821789891765085,-0.0777269585345442,0.4243341273403629,-0.0897387525864437,0.0379135274589262,-0.0948899734439015,-0.1276787272651515,-0.1394919966799519,0.0989761478718732,-0.0260052340745502,-0.069167799569642,-0.0722819488645538,-0.123513590818455,-0.0020474251560008,-0.1394919966799519,-0.0521372352440056,-0.108740035866502,-0.1394919966799519,-0.1394919966799519,-0.0847973736819608,-0.1394919966799519,-0.1394919966799519,-0.1394919966799519,-0.0693945061666558,0.3240487751289304
A121,BAT_6h_F_G1,BAT,Female,-0.322847755166871,-0.3392700290414304,-0.0800315154438983,-0.335986998530418,0.0444942965584054,-0.0427169783107689,-0.0250123591585443,-0.4300349890937451,-0.8641085001401152,-0.9055057034415944,-0.4339327323660932,-0.4999030670383873,-0.3054266439982551,-0.8091136153365661,-0.791472436359789,-0.8623035517887481,-0.8550075263012384,-0.8228476312339036,-0.9055057034415944,-0.9055057034415944,-0.8822981080255727,-0.9055057034415944,-0.9055057034415944,-0.9055057034415944,-0.7932627640679754,-0.8478576400733553
A152,SK_6h_F_G2,SK,Female,-0.0510746974516191,0.0195449485465266,-0.0819250037581548,0.0860628340358239,-0.1086629078344974,-0.066654300317948,-0.093619783080694,-0.1779256790328014,-0.1706060138571102,-0.0700165615627391,-0.0786398829522622,-0.1223436606468139,-0.1055627841582223,-0.1468216328859085,-0.1303198006188612,-0.1267311130410423,-0.1133861126999695,-0.1921806978448817,-0.1782946626852173,-0.2045311456865576,-0.1444002805591715,-0.2112122286721606,-0.2112122286721606,-0.2112122286721606,-0.1634380840557485,-0.0249095759005475
A132,Gas_6h_F_G2,Gas,Female,0.4339315836818549,-0.2272225784712543,-0.2305536645980365,0.6969690341972955,0.0007687935250468,0.0727497595573482,-0.074544861931842,-0.2062983052623051,0.1994045595138773,0.0624418107948929,-0.083565440699495,-0.1044543384312681,-0.0761705939430598,-0.2213002185029688,-0.1561992072946208,-0.2398849032894685,-0.1941249166778657,-0.2008272766382888,-0.2013468804105682,-0.2398849032894685,-0.1761176086821877,-0.2398849032894685,-0.2398849032894685,-0.2398849032894685,-0.157158358453034,-0.157158358453034
A102,SP_6h_F_G2,SP,Female,0.0574681456394313,0.0609676061040525,0.0419886858061255,0.0560387584712907,-0.0113985808746481,0.035710446392202,0.0009030890111717,-0.0433637444858242,-0.0479350175124822,0.007009332782942,0.042729539277533,-0.0039044069478161,0.0026789336509355,0.0104977545708561,-0.0282872439650714,-0.0479350175124822,0.0102464375434545,-0.045574599784242,-0.0292076032371385,-0.0479350175124822,0.037785863317263,-0.0479350175124822,-0.0479350175124822,0.0289064798284088,-0.0254973372985824,-0.0254973372985824
A216,CB_6h_F_G1,CB,Female,0.2773270547553084,-0.1005912414898905,-0.1358969717861597,0.3607118129909468,0.0260877472051324,0.0785007546967272,-0.098800098066979,-0.1096748061751487,-0.1040832791447613,0.1697098280739054,0.1525205535370305,0.0794635762939777,0.0184977934315824,-0.1285479485039045,0.254929635853435,-0.1699351922518508,-0.0578350885637468,-0.1089828817763769,-0.144424924454481,-0.1699351922518508,-0.100868972760558,-0.1699351922518508,-0.1699351922518508,-0.1699351922518508,-0.0803563578381481,0.2672984927506522
A186,ME_6h_M_G1,ME,Male,0.331670382881819,-0.1433988246270539,-0.1216431261127112,0.7280836542079854,0.0314935414863355,0.1180354181781304,-0.1313048198952088,-0.1214563474810821,-0.1151364178442742,0.405284346222455,0.1795267509238585,0.1695120177702798,0.0696808358632542,-0.1238519640383215,0.1903164086994298,-0.1619364265519021,-0.102632090361713,-0.1728807882568681,-0.1749344947072384,-0.1947044977399518,-0.1231354781536831,-0.1947044977399518,-0.1947044977399518,-0.1947044977399518,-0.064428481037451,0.4616766756503869
A109,KD_6h_F_G4,KD,Female,0.1735468231876454,-0.0533330879807466,-0.055843364888489,0.5762024914784978,0.0787160366667763,0.523642007094417,0.3831253205144488,-0.1531744631013837,-0.0411487864233989,0.188768741505197,0.403300993620091,0.1031167932557771,0.1921508030014376,0.0048206180636207,0.6797321120068067,-0.1524684984625399,0.084416517622459,0.6515455933544783,-0.0661429885283671,-0.1236595321442724,0.2934962011635663,-0.0421391398000413,-0.1016116438638497,-0.0117501004631957,-0.067027565290229,-0.067027565290229
A100,PA_6h_F_G5,PA,Female,-0.0931013668216193,-0.0737513510723893,-0.0931013668216193,-0.0931013668216193,-0.0931013668216193,-0.0931013668216193,-0.0931013668216193,-0.0931013668216193,-0.0931013668216193,-0.0931013668216193,-0.0511362436146185,-0.0391260893366182,-0.0565168840141953,-0.0931013668216193,-0.0827429272036775,0.033110085264457,-0.0585463935702304,-0.0931013668216193,-0.0931013668216193,-0.0931013668216193,-0.0931013668216193,-0.0931013668216193,-0.0931013668216193,-0.0931013668216193,-0.0931013668216193,0.0467373076538607
A157,UT_6h_F_G2,UT,Female,0.0215005603734076,0.0955491691190159,0.1318542347530828,0.1873124084907587,0.0788945665531879,0.065816691829654,0.0250385511379324,-0.0297290458400396,-0.0535409156645919,-0.0319970633611935,0.2308356214526196,0.2195241366654025,0.2037371621822002,-0.0231228930710621,0.0853876990272109,-0.0433141850741466,0.0007759125392451,-0.0564972465700974,-0.021466699667851,-0.0564972465700974,0.0257130783913782,-0.0564972465700974,-0.0564972465700974,-0.0564972465700974,-0.0146091881679581,0.0017703167966613
A187,ME_6h_M_G2,ME,Male,0.3367638654006996,-0.1396028441985679,-0.1272871768407422,0.6847954668441346,0.0348668492322253,0.1215835852963851,-0.1265669115130602,-0.1138666126334474,-0.1065091477192781,0.3760337598502351,0.1933083137554151,0.1525926099137749,0.0708040384073243,-0.1137800286946352,0.1553657615342713,-0.1564859787432338,-0.0881616846795436,-0.1557786306198719,-0.17393751217723,-0.1947044977399518,-0.0903212494792378,-0.1947044977399518,-0.1947044977399518,-0.1947044977399518,-0.0685315347759676,0.4856141512656279
A211,OB_6h_F_G1,OB,Female,0.2470610276129573,-0.146012102141208,-0.1636523675781185,0.4978022298813552,0.017780673554348,0.0468623291389948,-0.1198114932255414,-0.1225339706674408,0.0574088979393176,0.240282574194394,0.1821719567534503,0.097606747497586,0.0207323193926185,-0.1640644656065061,0.2505637723013866,-0.1905698559171118,-0.0701705695540714,-0.1655906236315657,-0.1764003217261908,-0.1905698559171118,-0.0109312253310911,-0.1905698559171118,-0.1905698559171118,-0.1905698559171118,-0.085513022770116,0.2252145882147383
A217,CB_6h_F_G2,CB,Female,0.24378643579753,-0.10485510743181,-0.1420553507741879,0.3359331003159021,0.0564274894906934,0.0899081684335705,-0.0956485413869068,-0.109454352329874,-0.0983980274034045,0.1323779169086164,0.2016127048326704,0.0804208843886772,0.0438255314932781,-0.1165259519784746,0.2543984559052286,-0.1690022065615855,-0.0637587275406973,-0.1133965340632317,-0.1477260610774631,-0.1699351922518508,-0.0226650525680187,-0.1699351922518508,-0.1699351922518508,-0.1699351922518508,-0.0872112100254899,0.2403159338151198
A218,CB_6h_F_G3,CB,Female,0.3039038431227087,-0.1016934690785311,-0.1371072130222035,0.363955165051221,0.0444608959380418,0.0945283388348047,-0.0931678676968164,-0.1059611680382137,-0.0836879354852085,0.2006882397806704,0.1691608395310414,0.0851509240984881,0.0364544073711256,-0.1105316405099389,0.2823388155849256,-0.1646166079043019,-0.0589312595377561,-0.0981914229297245,-0.1401386391547902,-0.1699351922518508,-0.0918860039155516,-0.1699351922518508,-0.1699351922518508,-0.1699351922518508,-0.0749139124284191,0.2989338774646232
A219,CB_6h_F_G4,CB,Female,0.2895788758829814,-0.0908746377218989,-0.1387252402493365,0.3625633817916397,0.0314148138800889,0.0900953297877506,-0.08796281483187,-0.1041257510665362,-0.0851987016822124,0.1491391831460931,0.1708367136292868,0.096748210068123,0.0174480565766304,-0.1290479895129941,0.2536482300308098,-0.1699351922518508,-0.064390502772509,-0.104708884313252,-0.1416950014075251,-0.1699351922518508,-0.0807481090012597,-0.1699351922518508,-0.1699351922518508,-0.1699351922518508,-0.0840907268883432,0.290635772179796
A20,PA_6h_M_G5,PA,Male,6.938893903907228e-18,0.0159675581592694,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,0.0265351426907268,0.0379831730826705,0.026391003749977,0.0008111468626193,0.006250318690089,0.173606797749979,0.0303823634513444,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,0.1265266829638485
A1,H_6h_M_G3,H,Male,-0.3452002410750681,-0.5647305984696903,-0.5984260494827478,0.3370524587965856,-0.3056476188299487,0.0750148473093602,0.0729953277341988,-0.4040638944875939,-0.6063390560476524,0.2964273691769648,-0.2279678838672936,-0.40796814405644,-0.3621135772942827,-0.54134740499731,-0.5326410642326134,-0.584502306708535,-0.5698071515655503,-0.5592111433952772,-0.5793761487953334,-0.6063390560476524,-0.5599563135378155,-0.6063390560476524,-0.6063390560476524,-0.6063390560476524,-0.438077008817194,-0.438077008817194
A134,Gas_6h_F_G4,Gas,Female,0.3609370356392909,-0.2223279592010442,-0.226443556334184,0.5382702102447077,0.0303525183032513,0.0990231738138345,-0.026426316343962,-0.2079512964812631,0.2004779986538538,0.0991334405020396,-0.0532784271750818,-0.080323274944223,-0.0516796706587506,-0.2095885977016573,-0.1539949553946295,-0.2398849032894685,-0.183121640654263,-0.1737391711824688,-0.1916125715511301,-0.2278896711358873,-0.1980894666650373,-0.2378575183272838,-0.2398849032894685,-0.2280268771520233,-0.1504183582344791,-0.1504183582344791
A124,BAT_6h_F_G4,BAT,Female,-0.3381176166587895,-0.4058287304219277,-0.0844400540778227,-0.3546530664072219,0.0435740875227345,-0.0368009337143213,0.0299136669207689,-0.3549927180622463,-0.8760572170854921,-0.9055057034415944,-0.5100227782801119,-0.5911803239264175,-0.3859589654867955,-0.8120977485622924,-0.7886861352354837,-0.8555001396949633,-0.8582212743579836,-0.8296198508712787,-0.9055057034415944,-0.9055057034415944,-0.8829823311912123,-0.9055057034415944,-0.9055057034415944,-0.9055057034415944,-0.816644901542997,-0.8519183852545901
A165,OV_6h_F_G5,OV,Female,0.1327342903610127,0.6452623476043164,0.5879887871473939,0.6177326806302907,0.4028240253888143,0.1189274458920953,0.0086515563778805,0.68790530474632,0.1191965307831416,-0.2239604934845342,0.4329487696682982,0.4314099261528297,0.3953221098391986,-0.2174906037245979,-0.0769833059204502,-0.2202364406289716,-0.1666446927039239,-0.1347325863169776,-0.2093301735092825,-0.2239604934845342,-0.1320130478618879,-0.2239604934845342,-0.2239604934845342,-0.2239604934845342,-0.0503536957345552,-0.1052423509606847
A17,PA_6h_M_G2,PA,Male,6.938893903907228e-18,0.0178945907405503,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,0.0247089607456641,0.0354096466941333,0.0247089607456641,0.0028375030876916,0.0036121001477921,0.1716656182353812,0.0294404108710999,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,0.0039292186785142,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,0.1172836658221922
A151,SK_6h_F_G1,SK,Female,-0.0342405601640261,0.0099315713416416,-0.087468372345477,0.1175631538279218,-0.101834000521989,-0.0606454122246422,-0.0917829437456194,-0.1711030923774087,-0.1667893413594161,-0.0737666188155216,-0.0794934871985356,-0.0923965128662444,-0.0941818684344646,-0.1457183828015881,-0.1280633941134576,-0.1433185145054618,-0.1206884727664458,-0.1885818048874368,-0.1803001714415549,-0.2079095386856857,-0.1444884684145386,-0.2112122286721606,-0.2112122286721606,-0.2112122286721606,-0.1644016895101874,-0.0191008770444863
A21,SP_6h_M_G3,SP,Male,0.0596369798111924,0.0795144381529083,0.0408329645458919,0.0645921496304148,-0.0315457557511693,0.0351541238561876,0.0017936383121127,-0.0363181370598972,-0.0455593073125855,0.0131780398224851,0.0436265745503007,-0.002973432869159,0.000367440518085,0.0134475487562716,-0.0238328895781521,-0.0393252464057689,0.0089547619580716,-0.0412911004058307,-0.0238177191336341,-0.0455593073125855,0.0202834853243721,-0.0455593073125855,-0.0455593073125855,0.0272789061449207,-0.0218241911415674,-0.004814708537435
A103,SP_6h_F_G3,SP,Female,0.0766504165448718,0.067207830003581,0.0455962285690675,0.0895184902503245,-0.0109176696306364,0.0365136721510195,-0.002536718597882,-0.0442662700296263,-0.0479350175124822,0.018889285148627,0.0232102742654423,0.0001193816484195,-0.0026061894276955,0.0178073222856283,-0.025094768899867,-0.0479350175124822,0.0168276621718589,-0.0465775523338513,-0.0286534303060661,-0.0479350175124822,0.0132340073106443,-0.0479350175124822,-0.0479350175124822,0.0144363747123296,-0.0215071748564484,-0.0215071748564484
A130,GUT_6h_F_G5,GUT,Female,-0.2522371137331841,-0.3264298205378452,-0.2500953049347985,0.0039182775961709,-0.3617208286258564,-0.188028019556601,-0.2642472917576653,-0.4058288812000592,-0.2490253149750108,-0.4202937868287447,-0.4040792027614399,-0.430018521928366,-0.4186187047577195,-0.34005679044224,-0.365797318988149,-0.3894293677902984,-0.3499715332734854,-0.3467152600033092,-0.0691750941846099,-0.4315431541997836,-0.388974258374639,-0.4315431541997836,-0.4315431541997836,-0.4315431541997836,-0.4262035809402079,-0.3847351552116883
A200,TH_6h_M_G5,TH,Male,0.391395751911671,-0.090832881966101,-0.0747108117335043,0.5320079192514449,-0.0086891825009523,0.1136539954995104,-0.1089304293287243,-0.092282791374477,-0.0624370025947661,0.4286029715946963,0.1585825673607638,0.080961678787018,0.0197067109038941,-0.1289003958481367,0.2652627813341762,-0.1577340690892483,-0.0723644486826704,-0.1333108721364674,-0.1498211711949563,-0.1775080881200356,-0.0651267685689566,-0.1775080881200356,-0.1775080881200356,-0.1775080881200356,-0.0463850553888653,0.5584182715365709
A203,Str_6h_M_G3,Str,Male,0.2540798731241476,-0.0986650725524233,-0.0754172983419597,0.3496823971090731,-0.0063743377113479,0.0763152226329969,-0.0926555693873494,-0.0876758751259657,-0.0918274088734756,0.245223013538905,0.1818518913243046,0.0882883024087472,0.0399057664042663,-0.1243887329415479,0.3082914394774787,-0.1389528233983442,-0.060994317644744,-0.1202802676513882,-0.1307019694574712,-0.1564468548198513,-0.0073910966630035,-0.1564468548198513,-0.1564468548198513,-0.1564468548198513,-0.0561688011395557,0.3346507058547647
A135,Gas_6h_F_G5,Gas,Female,0.396689587981856,-0.2292512522398961,-0.2269415989478501,0.5305228342958404,-0.0116554586392952,0.0707902198813686,-0.0965204985098981,-0.2058459427692466,0.2258032109562615,0.0883591908130689,-0.0290725136275815,-0.0299445884287841,-0.0254604095663347,-0.2216187473652565,-0.1680394941792468,-0.2398849032894685,-0.1915168438751122,-0.190424914914572,-0.1992805500652784,-0.2398849032894685,-0.1691045065721811,-0.2398849032894685,-0.2398849032894685,-0.2398849032894685,-0.1523632515210038,-0.1523632515210038
A196,TH_6h_M_G1,TH,Male,0.278607643012247,-0.1183835015727439,-0.119841672433115,0.3503429239673533,0.0008167354759794,0.0670345868768761,-0.1084201484135374,-0.0970369482388565,-0.0982183072606482,0.2579836210393433,0.1344569182978422,0.0882491190233636,0.0067253515989099,-0.1347746565048468,0.2164393241653267,-0.1537604534054595,-0.0740287346557176,-0.1406982220699166,-0.1519370735365701,-0.1775080881200356,-0.0479777135605223,-0.1775080881200356,-0.1775080881200356,-0.1775080881200356,-0.0717050539455724,0.3618240630247166
A185,MB_6h_M_G5,MB,Male,0.2772851033714564,-0.1080062199324213,-0.1254474938010414,0.4009308675562481,0.0360152769969623,0.0927932105893797,-0.1213944399449686,-0.1014242785525554,-0.1007419138009843,0.2555453264285023,0.2145245153458895,0.1688322990179342,0.0671392093752601,-0.1269448569272203,0.202552225490695,-0.1503275589328314,-0.0634726584339791,-0.1204772930450466,-0.1513639786999597,-0.1745452279449365,-0.0310409742362432,-0.1745452279449365,-0.1745452279449365,-0.1745452279449365,-0.0696112816366082,0.3860480751935662
A212,OB_6h_F_G2,OB,Female,0.2383033525072017,-0.14007615987681,-0.1649279678313459,0.4498789071976493,0.0258228799046252,0.0387971971321846,-0.125115754130382,-0.122056437134517,-0.0062420673607682,0.2148277615886158,0.1666915556161379,0.0670194354410977,0.0100159529138854,-0.160955037355713,0.2344454500831715,-0.1905698559171118,-0.0844870293777186,-0.1652261656921595,-0.1769317060309374,-0.1905698559171118,-0.0314196781598765,-0.1905698559171118,-0.1905698559171118,-0.1905698559171118,-0.0896729345592312,0.2155003212404021
A155,SK_6h_F_G5,SK,Female,-0.0067641057838535,-0.0033888224823478,-0.0477104083100707,0.2586973568964361,0.0201764179916071,-0.0123611836246525,-0.0913796723330801,0.0314240447497684,-0.120353159304138,-0.1283142073283233,0.0829698946147693,0.0725616941042656,0.0760404008593876,-0.1857499054369728,-0.1211479429247648,-0.2112122286721606,-0.1608796188208338,-0.1646915289697376,-0.1780735880856407,-0.1952899975767117,-0.1334320520280894,-0.2112122286721606,-0.2112122286721606,-0.2112122286721606,-0.0886461677376713,-0.0916575418960801
A129,GUT_6h_F_G4,GUT,Female,-0.355655609742952,-0.4079680938363135,-0.3968923590927445,-0.2406135967899186,-0.410617646034154,-0.3334567559087098,-0.4058066017378532,-0.4315431541997836,-0.3829208203009243,-0.4315431541997836,-0.4014081445074904,-0.4056586692840818,-0.4105281933865358,-0.3973347189988607,-0.3991592253438916,-0.267836717302026,-0.3913565077357128,-0.4315431541997836,-0.2974896250852573,-0.4315431541997836,-0.4218749422435126,-0.4315431541997836,-0.4315431541997836,-0.4315431541997836,-0.4315431541997836,-0.3390915492023004
A112,VF_6h_F_G2,VF,Female,-0.3525655402347718,-0.3277304996318014,-0.3395603150728402,-0.3394730992700849,-0.3433511153076638,-0.3568646886958453,-0.3568633463783512,-0.339485199994635,-0.3629348247852375,-0.3629348247852375,-0.2567314604030696,-0.2776600578086621,-0.2823272036340704,-0.3509194236276159,-0.3374884426414449,-0.2782299467437482,-0.289813110943798,-0.3629348247852375,-0.3629348247852375,-0.3629348247852375,-0.3472103521038373,-0.3629348247852375,-0.3629348247852375,-0.3629348247852375,-0.3609020516709161,-0.2385499136997887
A94,LV_6h_F_G4,LV,Female,0.179471460942816,0.0341114342419428,0.0051330747310644,0.6014021801824265,0.0265442969068035,0.2997239349334118,0.4657124462544829,-0.0185191037884876,0.5720402043133438,0.6379508790862435,0.1936585268271581,0.0708274739648291,0.1535689751089969,0.4932114739866538,0.6208550407986464,0.0665609191241506,0.5359002439946757,0.6670555466266853,0.6123024947169435,0.6559315324514723,0.2677073176940496,0.5666188136962218,0.5301282051879359,0.6347000730268911,0.3787080582901794,0.1182839982164437
A95,LV_6h_F_G5,LV,Female,0.1852467733123426,0.0275695534112537,-0.0006260231598452,0.367725145724695,0.0857016909748634,0.3988718955827942,0.4009682136947098,-0.0171274711532688,0.6740964366214764,0.5538179152241999,0.2483898615969149,0.1121661804403429,0.2202409327204445,0.4920888650898785,0.6473225630570303,0.0607252295947878,0.5306486836978703,0.6571631602238507,0.723517785044222,0.6529260615513526,0.4133415029039542,0.5775416651716784,0.5018686488845281,0.833663038985551,0.3452607252005521,0.1067496743934751
A96,PA_6h_F_G1,PA,Female,-0.0931013668216193,-0.078008568964772,-0.0931013668216193,-0.0931013668216193,-0.0931013668216193,-0.0931013668216193,-0.0931013668216193,-0.0931013668216193,-0.0931013668216193,-0.0931013668216193,-0.0453139100578516,-0.0402341171252031,-0.0545435337290071,-0.0853201421767829,-0.0811304528066086,0.0208017546401534,-0.0530587872791823,-0.0931013668216193,-0.0931013668216193,-0.0931013668216193,-0.0755876013703685,-0.0931013668216193,-0.0931013668216193,-0.0931013668216193,-0.0931013668216193,0.0426481960038741
A97,PA_6h_F_G2,PA,Female,0.219209668881795,0.6199758069881456,0.6896881145046933,0.6735391027885536,0.4137591416373882,0.2683908307016311,0.1736841500323256,0.8013663102513195,0.2279110055583939,-0.0786204205476304,0.622161032483818,0.5631542385705768,0.5211473609880409,-0.0700025539028889,0.0284296630945785,-0.0772766889171987,-0.0456775252596406,0.0241915328496067,-0.0635467092814866,-0.0931013668216193,-0.0124652667191778,-0.0931013668216193,-0.0931013668216193,-0.0931013668216193,0.0892692032794198,0.0608425810568838
