Sample,Glycolysis,Oxidative_PPP,Non_oxidative_PPP,TCA_Cycle,Pyruvate_Dehydrogenase,Fatty_Acid_Oxidation,Fatty_Acid_Synthesis,Malic_Enzyme,IDH_NADPH,Lactate_Dehydrogenase,Glutaminolysis,Alanine_catabolism,Aspartate_catabolism,Leucine_catabolism,Isoleucine_catabolism,Valine_catabolism,Serine_catabolism,Glycine_catabolism,Threonine_catabolism,Methionine_catabolism,Proline_catabolism,Arginine_catabolism,Histidine_catabolism,Lysine_catabolism,Phenylalanine_catabolism,Tyrosine_catabolism,Tryptophan_catabolism,Cysteine_catabolism,Asparagine_catabolism
A110,0.18621255773628792,-0.05632593328766575,-0.06117422884000018,0.5501141151494178,0.09064724909596766,0.3674892938941113,-0.15641429826762313,0.3403789875201794,0.4033905329174214,0.6151165028836645,0.4701551140801619,-0.028307273748865686,0.22373587840805048,0.392842710860059,0.10789015867582136,0.18883708389995085,0.017278344864785466,0.6995381756715164,-0.15458087765219372,0.11420216327954319,0.7195755544320614,-0.0701839142542586,-0.12535513681052773,0.33423552623312464,-0.034365918139478285,-0.09711678430098925,0.005535805232234153,-0.060951000457097115,-0.060951000457097115
A13,0.2153261563736398,0.04812639840854563,-0.004679352877751369,0.3262195691076504,0.015696907915868114,0.46643119359771534,-0.02524842541841083,-0.02524842541841083,0.18836126149697566,0.4364402152044442,0.8727828859121137,0.9247515745815892,0.8999954714349762,0.2978495447496784,0.07936007854617685,0.17843158983641869,0.6723436400826589,0.7694384301113897,0.09191824237157589,0.8459622200975867,0.8456734237022097,0.8980794886969244,0.9247515745815892,0.42707503280478054,0.9024512577452758,0.9122557687597963,0.7628261046682895,0.4565530542210535,0.16541792769889777
A177,0.33301809669114946,-0.11318209874028354,-0.10299879418111614,0.1302078555023931,0.06678222887566404,-0.10898862504379726,-0.09252632933835633,0.2973533315294996,-0.13159507563154726,0.5307783421775437,0.2908329392676243,-0.09127825974169715,0.35645292732977585,0.22535172570658446,0.1819752211899474,0.09071224066925843,-0.10705053823469958,0.1548484063665233,-0.13562954457801468,-0.060764538613634456,-0.15104935781525797,-0.15344246168209852,-0.1688584893781591,-0.033711633454090506,-0.1688584893781591,-0.1688584893781591,-0.1688584893781591,-0.04925433012669278,0.44375912829671615
A189,0.3618985371688923,-0.1388425388368171,-0.12505296758004403,0.12227208146610333,0.03747342325467237,-0.12654609242947842,-0.1155425444713189,0.2851018751827499,-0.15648470870234527,0.5862460280931606,0.2010890595823965,-0.10706574579185857,0.36060577615437595,0.17142960020718676,0.16807297087276443,0.058199347219272196,-0.1336772322103767,0.22683569487070973,-0.16085117100845447,-0.09834437885287078,-0.16200751195565471,-0.17631621574345413,-0.1947044977399518,-0.06951713599912457,-0.1947044977399518,-0.1947044977399518,-0.1947044977399518,-0.07073463341076291,0.4593767283921172
A104,-0.004589808534205125,0.030785706169227586,0.08196310395602426,-0.004507253958730917,-0.027619154351974373,-0.041147717647793104,-0.047935017512482296,-0.029568062586063024,-0.037496764366940646,0.04263515955975454,-0.022895559314254105,-0.047935017512482296,-0.047935017512482296,0.02349277972988731,-0.004035088471677675,-0.002229305784796881,-0.02886094996439932,-0.03142109494555985,-0.047935017512482296,-0.0009178546905684454,-0.047935017512482296,-0.04184476556549805,-0.047935017512482296,0.024833516142961032,-0.047935017512482296,-0.047935017512482296,-0.01014928211592063,-0.047935017512482296,-0.047935017512482296
A105,0.06709599973551765,0.05892653223465065,0.038548899616063795,0.039326341255137384,0.004272506153338643,-0.0005599241676445821,-0.04203792298159839,0.06408368931715695,-0.008432286011346338,0.055964264471782446,0.06945614747013713,-0.047935017512482296,0.007911064107084392,0.06278550964390393,0.018740159347259755,0.0045890427130655664,0.01789288623595421,-0.02378025233675407,-0.047935017512482296,0.025023567064632685,-0.04122962993653559,-0.02665974711145523,-0.047935017512482296,0.03465305694923425,-0.047935017512482296,-0.047935017512482296,0.03364016047137604,-0.02518679360991316,-0.023835427289778097
A206,0.21555091612156163,-0.08217898917650855,-0.07772695853454425,0.037913527458926205,-0.0897387525864437,-0.0948899734439015,-0.12767872726515156,0.810508003320048,-0.13949199667995196,0.4243341273403629,-0.04112206599958723,-0.13949199667995196,0.0989761478718732,-0.02600523407455027,-0.06916779956964204,-0.0722819488645538,-0.12351359081845506,-0.002047425156000815,-0.13949199667995196,-0.0521372352440056,-0.10874003586650208,-0.13949199667995196,-0.13949199667995196,-0.08479737368196087,-0.13949199667995196,-0.13949199667995196,-0.13949199667995196,-0.06939450616665584,0.3240487751289304
A121,-0.32284775516687103,-0.33927002904143044,-0.0800315154438983,-0.04271697831076893,0.04449429655840542,-0.025012359158544384,-0.43003498909374516,-0.49595902457794666,-0.7075012621280481,-0.335986998530418,-0.8875831079552747,-0.8641085001401152,-0.9055057034415945,-0.4339327323660932,-0.4999030670383873,-0.30542664399825514,-0.8091136153365661,-0.791472436359789,-0.8623035517887481,-0.8550075263012384,-0.8228476312339036,-0.9055057034415945,-0.9055057034415945,-0.8822981080255727,-0.9055057034415945,-0.9055057034415945,-0.9055057034415945,-0.7932627640679754,-0.8478576400733553
A152,-0.05107469745161919,0.019544948546526664,-0.08192500375815487,-0.06665430031794806,-0.10866290783449742,-0.09361978308069405,-0.17792567903280143,-0.1885331378272172,-0.08514587022270159,0.08606283403582393,-0.1216017881784428,-0.17060601385711024,-0.07001656156273914,-0.07863988295226224,-0.12234366064681396,-0.10556278415822234,-0.1468216328859085,-0.13031980061886123,-0.12673111304104237,-0.11338611269996957,-0.1921806978448817,-0.17829466268521738,-0.20453114568655767,-0.14440028055917153,-0.21121222867216063,-0.21121222867216063,-0.21121222867216063,-0.1634380840557485,-0.02490957590054757
A132,0.4339315836818549,-0.22722257847125435,-0.2305536645980365,0.07274975955734825,0.0007687935250468847,-0.07454486193184201,-0.20629830526230514,0.2544053848642134,-0.1824774533075734,0.6969690341972955,-0.13870230320895577,0.1994045595138773,0.062441810794892916,-0.08356544069949501,-0.10445433843126817,-0.07617059394305989,-0.22130021850296888,-0.15619920729462086,-0.23988490328946857,-0.1941249166778657,-0.20082727663828887,-0.2013468804105682,-0.23988490328946857,-0.1761176086821877,-0.23988490328946857,-0.23988490328946857,-0.23988490328946857,-0.15715835845303402,-0.15715835845303402
A102,0.057468145639431326,0.06096760610405251,0.041988685806125595,0.035710446392202014,-0.01139858087464811,0.000903089011171726,-0.04336374448582425,0.06110439540981298,-0.016223245698961497,0.056038758471290764,0.062284726182920594,-0.047935017512482296,0.0070093327829420515,0.04272953927753302,-0.0039044069478161997,0.0026789336509355915,0.010497754570856152,-0.0282872439650714,-0.047935017512482296,0.010246437543454542,-0.045574599784242054,-0.029207603237138516,-0.047935017512482296,0.03778586331726304,-0.047935017512482296,-0.047935017512482296,0.028906479828408868,-0.025497337298582445,-0.025497337298582445
A216,0.27732705475530844,-0.10059124148989054,-0.13589697178615978,0.07850075469672724,0.02608774720513249,-0.09880009806697909,-0.10967480617514874,0.2168691986613982,-0.1699351922518508,0.36071181299094685,0.2043007787591667,-0.10408327914476137,0.16970982807390544,0.15252055353703053,0.07946357629397771,0.01849779343158245,-0.1285479485039045,0.254929635853435,-0.1699351922518508,-0.05783508856374689,-0.10898288177637697,-0.14442492445448102,-0.1699351922518508,-0.10086897276055806,-0.1699351922518508,-0.1699351922518508,-0.1699351922518508,-0.08035635783814818,0.26729849275065226
A186,0.33167038288181905,-0.1433988246270539,-0.12164312611271125,0.11803541817813043,0.03149354148633551,-0.13130481989520887,-0.12145634748108214,0.33643083793113626,-0.16142986874358606,0.7280836542079854,0.19696640437099097,-0.1151364178442742,0.405284346222455,0.17952675092385853,0.16951201777027983,0.06968083586325427,-0.12385196403832155,0.19031640869942987,-0.1619364265519021,-0.10263209036171309,-0.17288078825686815,-0.1749344947072384,-0.1947044977399518,-0.1231354781536831,-0.1947044977399518,-0.1947044977399518,-0.1947044977399518,-0.06442848103745102,0.46167667565038695
A109,0.17354682318764542,-0.053333087980746624,-0.055843364888489094,0.523642007094417,0.07871603666677635,0.38312532051444886,-0.15317446310138375,0.3491455677915623,0.3408295931504037,0.5762024914784978,0.37168434882700724,-0.04114878642339892,0.18876874150519707,0.40330099362009103,0.10311679325577716,0.1921508030014376,0.004820618063620746,0.6797321120068067,-0.1524684984625399,0.08441651762245905,0.6515455933544783,-0.06614298852836711,-0.12365953214427246,0.2934962011635663,-0.042139139800041386,-0.10161164386384978,-0.011750100463195773,-0.06702756529022905,-0.06702756529022905
A100,-0.09310136682161935,-0.07375135107238939,-0.09310136682161935,-0.09310136682161935,-0.09310136682161935,-0.09310136682161935,-0.09310136682161935,-0.09310136682161935,-0.09310136682161935,-0.09310136682161935,-0.09051586818617574,-0.09310136682161935,-0.09310136682161935,-0.05113624361461855,-0.039126089336618264,-0.056516884014195315,-0.09310136682161935,-0.08274292720367751,0.03311008526445702,-0.05854639357023049,-0.09310136682161935,-0.09310136682161935,-0.09310136682161935,-0.09310136682161935,-0.09310136682161935,-0.09310136682161935,-0.09310136682161935,-0.09310136682161935,0.04673730765386075
A157,0.021500560373407626,0.09554916911901594,0.13185423475308283,0.06581669182965406,0.0788945665531879,0.02503855113793245,-0.02972904584003963,0.037325490635777406,0.07875964516355434,0.18731240849075875,-0.0025342688073157066,-0.05354091566459191,-0.03199706336119354,0.23083562145261965,0.21952413666540255,0.20373716218220028,-0.023122893071062134,0.08538769902721093,-0.0433141850741466,0.0007759125392451938,-0.05649724657009746,-0.021466699667851058,-0.05649724657009746,0.025713078391378222,-0.05649724657009746,-0.05649724657009746,-0.05649724657009746,-0.014609188167958143,0.0017703167966613143
A187,0.3367638654006996,-0.1396028441985679,-0.12728717684074226,0.1215835852963851,0.0348668492322253,-0.12656691151306027,-0.11386661263344747,0.32588553122787856,-0.1617331096895112,0.6847954668441346,0.23182600508643667,-0.10650914771927819,0.3760337598502351,0.1933083137554151,0.1525926099137749,0.07080403840732433,-0.11378002869463524,0.1553657615342713,-0.15648597874323383,-0.08816168467954369,-0.15577863061987196,-0.17393751217723005,-0.1947044977399518,-0.09032124947923781,-0.1947044977399518,-0.1947044977399518,-0.1947044977399518,-0.0685315347759676,0.4856141512656279
A211,0.24706102761295734,-0.14601210214120808,-0.16365236757811852,0.04686232913899485,0.017780673554348092,-0.11981149322554147,-0.12253397066744089,0.6388833127569746,-0.17196742345820099,0.4978022298813552,0.19750544867103603,0.05740889793931764,0.24028257419439408,0.18217195675345038,0.09760674749758602,0.020732319392618548,-0.16406446560650617,0.2505637723013866,-0.1905698559171118,-0.07017056955407142,-0.16559062363156574,-0.17640032172619083,-0.1905698559171118,-0.010931225331091116,-0.1905698559171118,-0.1905698559171118,-0.1905698559171118,-0.08551302277011602,0.22521458821473833
A217,0.24378643579753,-0.10485510743181009,-0.1420553507741879,0.08990816843357052,0.05642748949069348,-0.09564854138690687,-0.10945435232987404,0.19361870315903495,-0.1699351922518508,0.3359331003159021,0.1965744153112865,-0.09839802740340453,0.13237791690861644,0.2016127048326704,0.08042088438867723,0.043825531493278114,-0.11652595197847465,0.25439845590522864,-0.16900220656158557,-0.06375872754069731,-0.11339653406323172,-0.14772606107746317,-0.1699351922518508,-0.022665052568018734,-0.1699351922518508,-0.1699351922518508,-0.1699351922518508,-0.08721121002548993,0.24031593381511984
A218,0.30390384312270874,-0.10169346907853119,-0.13710721302220352,0.09452833883480477,0.04446089593804181,-0.09316786769681648,-0.10596116803821379,0.24316893947554669,-0.1699351922518508,0.363955165051221,0.22935664021544466,-0.08368793548520853,0.2006882397806704,0.16916083953104144,0.08515092409848812,0.03645440737112565,-0.11053164050993898,0.28233881558492563,-0.16461660790430194,-0.05893125953775613,-0.0981914229297245,-0.1401386391547902,-0.1699351922518508,-0.0918860039155516,-0.1699351922518508,-0.1699351922518508,-0.1699351922518508,-0.07491391242841919,0.29893387746462324
A219,0.2895788758829814,-0.09087463772189891,-0.13872524024933655,0.09009532978775064,0.03141481388008893,-0.08796281483187002,-0.10412575106653624,0.22398410438889726,-0.1699351922518508,0.36256338179163977,0.20463716937649606,-0.08519870168221244,0.14913918314609315,0.17083671362928687,0.09674821006812301,0.017448056576630483,-0.12904798951299418,0.25364823003080983,-0.1699351922518508,-0.06439050277250905,-0.10470888431325205,-0.14169500140752517,-0.1699351922518508,-0.08074810900125978,-0.1699351922518508,-0.1699351922518508,-0.1699351922518508,-0.08409072688834329,0.290635772179796
A20,6.938893903907228e-18,0.015967558159269465,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,0.02653514269072689,0.03798317308267053,0.02639100374997705,0.0008111468626193913,0.006250318690089074,0.173606797749979,0.03038236345134443,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,0.12652668296384856
A1,-0.3452002410750681,-0.5647305984696903,-0.5984260494827478,0.07501484730936026,-0.30564761882994873,0.07299532773419881,-0.4040638944875939,0.2820661886542839,0.3436609439523476,0.33705245879658563,-0.5081470955400185,-0.6063390560476524,0.2964273691769648,-0.2279678838672936,-0.40796814405644,-0.3621135772942827,-0.54134740499731,-0.5326410642326134,-0.584502306708535,-0.5698071515655503,-0.5592111433952772,-0.5793761487953334,-0.6063390560476524,-0.5599563135378155,-0.6063390560476524,-0.6063390560476524,-0.6063390560476524,-0.438077008817194,-0.438077008817194
A134,0.3609370356392909,-0.22232795920104428,-0.22644355633418406,0.09902317381383458,0.030352518303251363,-0.026426316343962086,-0.20795129648126315,0.25097498388845485,-0.1380201087933281,0.5382702102447077,-0.12113453281361064,0.2004779986538538,0.09913344050203965,-0.0532784271750818,-0.08032327494422309,-0.05167967065875065,-0.2095885977016573,-0.1539949553946295,-0.23988490328946857,-0.183121640654263,-0.1737391711824688,-0.1916125715511301,-0.22788967113588737,-0.19808946666503735,-0.2378575183272838,-0.23988490328946857,-0.2280268771520233,-0.1504183582344791,-0.1504183582344791
A124,-0.3381176166587895,-0.4058287304219277,-0.08444005407782273,-0.03680093371432136,0.043574087522734506,0.02991366692076891,-0.3549927180622463,-0.4594951327245137,-0.6924558459648392,-0.35465306640722194,-0.8890471752570319,-0.8760572170854921,-0.9055057034415945,-0.5100227782801119,-0.5911803239264175,-0.38595896548679554,-0.8120977485622924,-0.7886861352354837,-0.8555001396949633,-0.8582212743579836,-0.8296198508712787,-0.9055057034415945,-0.9055057034415945,-0.8829823311912123,-0.9055057034415945,-0.9055057034415945,-0.9055057034415945,-0.816644901542997,-0.8519183852545901
A165,0.1327342903610127,0.6452623476043164,0.5879887871473939,0.11892744589209536,0.4028240253888143,0.008651556377880565,0.68790530474632,0.7260395065154657,0.12137239509541164,0.6177326806302907,-0.18762066967467628,0.11919653078314169,-0.22396049348453426,0.43294876966829826,0.43140992615282975,0.39532210983919863,-0.2174906037245979,-0.07698330592045025,-0.22023644062897169,-0.16664469270392396,-0.1347325863169776,-0.2093301735092825,-0.22396049348453426,-0.13201304786188792,-0.22396049348453426,-0.22396049348453426,-0.22396049348453426,-0.05035369573455528,-0.10524235096068477
A17,6.938893903907228e-18,0.017894590740550304,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,0.003006681896778912,6.938893903907228e-18,6.938893903907228e-18,0.024708960745664116,0.03540964669413339,0.024708960745664116,0.0028375030876916715,0.0036121001477921605,0.17166561823538123,0.029440410871099956,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,0.003929218678514243,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,0.11728366582219223
A151,-0.0342405601640261,0.009931571341641632,-0.087468372345477,-0.06064541222464223,-0.10183400052198904,-0.09178294374561946,-0.1711030923774087,-0.19253166386075776,-0.09601589182278747,0.11756315382792182,-0.10348030947098105,-0.16678934135941617,-0.07376661881552166,-0.07949348719853563,-0.09239651286624448,-0.09418186843446466,-0.1457183828015881,-0.12806339411345766,-0.14331851450546185,-0.12068847276644581,-0.18858180488743684,-0.18030017144155497,-0.20790953868568576,-0.14448846841453866,-0.21121222867216063,-0.21121222867216063,-0.21121222867216063,-0.1644016895101874,-0.019100877044486375
A21,0.05963697981119247,0.07951443815290839,0.040832964545891984,0.035154123856187616,-0.03154575575116937,0.0017936383121127941,-0.03631813705989726,0.03807770492604022,-0.034281310009097385,0.0645921496304148,0.0399064839205225,-0.04555930731258558,0.013178039822485194,0.04362657455030079,-0.0029734328691590345,0.0003674405180850576,0.013447548756271688,-0.023832889578152175,-0.039325246405768996,0.008954761958071614,-0.0412911004058307,-0.023817719133634133,-0.04555930731258558,0.020283485324372172,-0.04555930731258558,-0.04555930731258558,0.027278906144920734,-0.021824191141567445,-0.004814708537435056
A103,0.0766504165448718,0.06720783000358106,0.04559622856906752,0.03651367215101957,-0.010917669630636437,-0.0025367185978820844,-0.04426627002962633,0.05796829655997725,-0.02518051671705797,0.08951849025032459,0.06056867848947535,-0.047935017512482296,0.018889285148627033,0.023210274265442324,0.00011938164841958365,-0.0026061894276955266,0.017807322285628355,-0.02509476889986703,-0.047935017512482296,0.016827662171858937,-0.046577552333851385,-0.028653430306066124,-0.047935017512482296,0.013234007310644391,-0.047935017512482296,-0.047935017512482296,0.014436374712329614,-0.021507174856448458,-0.021507174856448458
A130,-0.2522371137331841,-0.3264298205378452,-0.25009530493479853,-0.18802801955660103,-0.3617208286258564,-0.26424729175766537,-0.4058288812000592,0.38319690240680065,-0.21336152686891047,0.0039182775961709715,-0.303879079060446,-0.24902531497501082,-0.4202937868287447,-0.40407920276143994,-0.43001852192836604,-0.4186187047577195,-0.34005679044224,-0.36579731898814905,-0.3894293677902984,-0.3499715332734854,-0.34671526000330927,-0.06917509418460993,-0.4315431541997836,-0.38897425837463906,-0.4315431541997836,-0.4315431541997836,-0.4315431541997836,-0.4262035809402079,-0.3847351552116883
A200,0.391395751911671,-0.09083288196610109,-0.07471081173350433,0.11365399549951047,-0.008689182500952325,-0.10893042932872431,-0.09228279137447709,0.12175755196737595,-0.1498084272833706,0.5320079192514449,0.26009719389585684,-0.06243700259476612,0.4286029715946963,0.15858256736076384,0.08096167878701807,0.019706710903894142,-0.12890039584813678,0.26526278133417625,-0.1577340690892483,-0.07236444868267045,-0.13331087213646742,-0.1498211711949563,-0.17750808812003566,-0.06512676856895663,-0.17750808812003566,-0.17750808812003566,-0.17750808812003566,-0.04638505538886534,0.5584182715365709
A203,0.2540798731241476,-0.09866507255242331,-0.0754172983419597,0.07631522263299698,-0.0063743377113479605,-0.09265556938734948,-0.08767587512596571,0.1393883842918018,-0.12069964580286527,0.3496823971090731,0.17154703169866056,-0.09182740887347567,0.245223013538905,0.1818518913243046,0.08828830240874727,0.039905766404266324,-0.1243887329415479,0.3082914394774787,-0.1389528233983442,-0.060994317644744,-0.12028026765138826,-0.13070196945747126,-0.15644685481985138,-0.007391096663003582,-0.15644685481985138,-0.15644685481985138,-0.15644685481985138,-0.056168801139555746,0.33465070585476475
A135,0.39668958798185605,-0.22925125223989617,-0.2269415989478501,0.07079021988136869,-0.01165545863929529,-0.09652049850989819,-0.20584594276924661,0.25986861604782885,-0.22131656197661187,0.5305228342958404,-0.13577881130082967,0.22580321095626155,0.08835919081306898,-0.029072513627581564,-0.02994458842878417,-0.02546040956633472,-0.22161874736525658,-0.16803949417924682,-0.23988490328946857,-0.1915168438751122,-0.190424914914572,-0.19928055006527842,-0.23988490328946857,-0.16910450657218112,-0.23988490328946857,-0.23988490328946857,-0.23988490328946857,-0.15236325152100386,-0.15236325152100386
A196,0.27860764301224705,-0.11838350157274395,-0.11984167243311505,0.0670345868768761,0.0008167354759794077,-0.10842014841353745,-0.09703694823885656,0.03955498043716307,-0.1300277871184075,0.35034292396735334,0.19465227486532502,-0.09821830726064823,0.25798362103934336,0.13445691829784226,0.08824911902336366,0.00672535159890994,-0.13477465650484682,0.2164393241653267,-0.15376045340545957,-0.0740287346557176,-0.14069822206991664,-0.15193707353657013,-0.17750808812003566,-0.0479777135605223,-0.17750808812003566,-0.17750808812003566,-0.17750808812003566,-0.07170505394557247,0.3618240630247166
A185,0.27728510337145645,-0.10800621993242134,-0.12544749380104148,0.09279321058937973,0.036015276996962386,-0.12139443994496867,-0.10142427855255548,0.19561536564148418,-0.14388313632884892,0.4009308675562481,0.20387843791470373,-0.10074191380098435,0.2555453264285023,0.2145245153458895,0.16883229901793428,0.06713920937526013,-0.1269448569272203,0.20255222549069501,-0.15032755893283142,-0.06347265843397917,-0.12047729304504663,-0.15136397869995977,-0.17454522794493652,-0.03104097423624322,-0.17454522794493652,-0.17454522794493652,-0.17454522794493652,-0.06961128163660826,0.38604807519356626
A212,0.2383033525072017,-0.14007615987681005,-0.1649279678313459,0.03879719713218466,0.02582287990462523,-0.125115754130382,-0.12205643713451701,0.6466334779244292,-0.16527279642123827,0.4498789071976493,0.173261025374141,-0.006242067360768239,0.21482776158861583,0.16669155561613797,0.06701943544109779,0.010015952913885406,-0.16095503735571304,0.23444545008317152,-0.1905698559171118,-0.08448702937771868,-0.16522616569215953,-0.17693170603093744,-0.1905698559171118,-0.03141967815987656,-0.1905698559171118,-0.1905698559171118,-0.1905698559171118,-0.08967293455923128,0.21550032124040214
A155,-0.006764105783853558,-0.0033888224823478974,-0.0477104083100707,-0.01236118362465255,0.020176417991607187,-0.09137967233308017,0.0314240447497684,-0.03289998595223384,-0.06415226627403797,0.25869735689643614,-0.12653180713469953,-0.12035315930413801,-0.12831420732832338,0.08296989461476934,0.0725616941042656,0.07604040085938768,-0.18574990543697287,-0.1211479429247648,-0.21121222867216063,-0.16087961882083385,-0.1646915289697376,-0.1780735880856407,-0.19528999757671173,-0.13343205202808942,-0.21121222867216063,-0.21121222867216063,-0.21121222867216063,-0.08864616773767137,-0.09165754189608019
A129,-0.355655609742952,-0.4079680938363135,-0.3968923590927445,-0.3334567559087098,-0.41061764603415407,-0.4058066017378532,-0.4315431541997836,-0.3082344915107356,-0.3913872883535781,-0.24061359678991867,-0.4280030011676654,-0.3829208203009243,-0.4315431541997836,-0.4014081445074904,-0.4056586692840818,-0.4105281933865358,-0.3973347189988607,-0.3991592253438916,-0.267836717302026,-0.3913565077357128,-0.4315431541997836,-0.29748962508525734,-0.4315431541997836,-0.4218749422435126,-0.4315431541997836,-0.4315431541997836,-0.4315431541997836,-0.4315431541997836,-0.33909154920230045
A112,-0.3525655402347718,-0.3277304996318014,-0.33956031507284024,-0.3568646886958453,-0.3433511153076638,-0.35686334637835126,-0.339485199994635,-0.36293482478523753,-0.36293482478523753,-0.3394730992700849,-0.36293482478523753,-0.36293482478523753,-0.36293482478523753,-0.25673146040306966,-0.2776600578086621,-0.28232720363407043,-0.35091942362761597,-0.3374884426414449,-0.2782299467437482,-0.289813110943798,-0.36293482478523753,-0.36293482478523753,-0.36293482478523753,-0.3472103521038373,-0.36293482478523753,-0.36293482478523753,-0.36293482478523753,-0.36090205167091616,-0.2385499136997887
A94,0.17947146094281602,0.03411143424194284,0.005133074731064405,0.2997239349334118,0.026544296906803516,0.4657124462544829,-0.018519103788487604,-0.019836644387397177,0.24548728692153066,0.6014021801824265,0.6460966871134134,0.5720402043133438,0.6379508790862435,0.19365852682715812,0.07082747396482918,0.15356897510899697,0.4932114739866538,0.6208550407986464,0.06656091912415062,0.5359002439946757,0.6670555466266853,0.6123024947169435,0.6559315324514723,0.26770731769404965,0.5666188136962218,0.5301282051879359,0.6347000730268911,0.3787080582901794,0.11828399821644371
A95,0.18524677331234263,0.02756955341125379,-0.0006260231598452515,0.3988718955827942,0.08570169097486342,0.4009682136947098,-0.01712747115326882,-0.019836644387397177,0.4731046061782637,0.36772514572469506,0.6525202339409418,0.6740964366214764,0.5538179152241999,0.2483898615969149,0.11216618044034292,0.22024093272044454,0.49208886508987854,0.6473225630570303,0.06072522959478781,0.5306486836978703,0.6571631602238507,0.723517785044222,0.6529260615513526,0.4133415029039542,0.5775416651716784,0.5018686488845281,0.833663038985551,0.3452607252005521,0.10674967439347514
A96,-0.09310136682161935,-0.07800856896477207,-0.09310136682161935,-0.09310136682161935,-0.09310136682161935,-0.09310136682161935,-0.09310136682161935,-0.09310136682161935,-0.09310136682161935,-0.09310136682161935,-0.08957256357824012,-0.09310136682161935,-0.09310136682161935,-0.0453139100578516,-0.04023411712520318,-0.054543533729007124,-0.08532014217678296,-0.08113045280660863,0.02080175464015349,-0.053058787279182354,-0.09310136682161935,-0.09310136682161935,-0.09310136682161935,-0.07558760137036853,-0.09310136682161935,-0.09310136682161935,-0.09310136682161935,-0.09310136682161935,0.04264819600387412
